"","Date.Local","wdc.ozone.Mean","wdc.ozone.Max.Value","wdc.ozone.Max.Hour","wdc.ozone.AQI","wdc.nitrogen.Mean","wdc.nitrogen.Max.Value","wdc.nitrogen.Max.Hour","wdc.nitrogen.AQI","wdc.pm.Max.Value","wdc.pm.Max.Hour","wdc.pm.Mean","wdc.pm.AQI","wdc.temp.Mean","wdc.temp.Max.Value","wdc.temp.Max.Hour","wdc.rh.Mean","wdc.rh.Max.Value","wdc.rh.Max.Hour"
"1586","2015-11-09",0.007,0.017,23,16,23.808696,32.2,17,30,19,6,14.458333,NA,45.590909,51,15,68.225,88.6,23
"1587","2015-11-10",0.014235,0.016,18,15,10.958333,16.2,12,15,17,0,4.75,NA,55.841667,60.1,13,86.645833,89.9,4
"1588","2015-11-10",0.014235,0.016,18,15,10.958333,16.2,12,15,17,0,4.75,NA,54.409091,58,12,86.645833,89.9,4
"1589","2015-11-11",0.019059,0.029,10,27,6.833333,15.2,22,14,13,20,5.25,NA,56.058333,61.5,14,61.9125,70.5,23
"1590","2015-11-11",0.019059,0.029,10,27,6.833333,15.2,22,14,13,20,5.25,NA,54.681818,60,13,61.9125,70.5,23
"1591","2015-11-12",0.021706,0.031,21,29,17.983333,29.9,18,27,17,12,12.291667,NA,57.25,64.9,16,66.1,78.6,5
"1592","2015-11-12",0.021706,0.031,21,29,17.983333,29.9,18,27,17,12,12.291667,NA,55.772727,64,16,66.1,78.6,5
"1593","2015-11-13",0.032176,0.034,9,31,5.229167,10.5,6,9,8,1,4.75,NA,56.245833,59.7,1,31.1375,46.3,0
"1594","2015-11-13",0.032176,0.034,9,31,5.229167,10.5,6,9,8,1,4.75,NA,54.2,58,15,31.1375,46.3,0
"1595","2015-11-14",0.019706,0.029,9,27,5.441667,15,23,14,11,23,3.833333,NA,48.658333,52.7,15,36.75,49,23
"1596","2015-11-14",0.019706,0.029,9,27,5.441667,15,23,14,11,23,3.833333,NA,47.318182,52,15,36.75,49,23
"1597","2015-11-15",0.022118,0.031,10,29,15.991667,26.3,2,25,20,2,8.333333,NA,53,64.8,16,38.504167,57,3
"1598","2015-11-15",0.022118,0.031,10,29,15.991667,26.3,2,25,20,2,8.333333,NA,51.818182,63,15,38.504167,57,3
"1599","2015-11-16",0.016118,0.038,9,35,22.754167,40.1,18,38,23,22,10.083333,NA,56.854167,68,14,40.016667,63.2,6
"1600","2015-11-16",0.016118,0.038,9,35,22.754167,40.1,18,38,23,22,10.083333,NA,55,67,13,40.016667,63.2,6
"1601","2015-11-17",0.022882,0.028,9,26,18.75,37.6,2,35,26,2,11.318182,NA,53.133333,58.6,13,60.425,69.8,23
"1602","2015-11-17",0.022882,0.028,9,26,18.75,37.6,2,35,26,2,11.318182,NA,51.772727,58,12,60.425,69.8,23
"1603","2015-11-18",0.028765,0.032,15,30,11.783333,23.7,7,22,9,5,6,NA,56.8125,65.3,15,70.379167,80.8,4
"1604","2015-11-18",0.028765,0.032,15,30,11.783333,23.7,7,22,9,5,6,NA,55.454545,63,13,70.379167,80.8,4
"1605","2015-11-19",0.015412,0.029,23,27,14.359091,25.7,17,24,11,10,4.695652,NA,63.225,64.9,10,82.55,90.5,18
"1606","2015-11-19",0.015412,0.029,23,27,14.359091,25.7,17,24,11,10,4.695652,NA,61.136364,63,10,82.55,90.5,18
"1607","2015-11-20",0.017941,0.034,8,31,9.945455,30.6,21,28,10,22,4.3,NA,51.633333,59.9,0,32.2625,60.6,0
"1608","2015-11-20",0.017941,0.034,8,31,9.945455,30.6,21,28,10,22,4.3,NA,49.772727,56,2,32.2625,60.6,0
"1609","2015-11-21",0.020706,0.026,9,24,15.695833,29.6,6,27,14,21,8,NA,47.2875,53.1,14,48.0875,77.2,23
"1610","2015-11-21",0.020706,0.026,9,24,15.695833,29.6,6,27,14,21,8,NA,46.045455,52,13,48.0875,77.2,23
"1611","2015-11-22",0.028471,0.029,8,27,4.8625,12.3,2,11,14,0,6.708333,NA,44.9875,49.6,0,46.533333,79.4,0
"1612","2015-11-22",0.028471,0.029,8,27,4.8625,12.3,2,11,14,0,6.708333,NA,43.227273,48,3,46.533333,79.4,0
"1613","2015-11-23",0.018765,0.031,8,29,13.438095,45.8,20,42,18,21,6.958333,NA,36.625,40.5,15,42.354167,51.1,4
"1614","2015-11-23",0.018765,0.031,8,29,13.438095,45.8,20,42,18,21,6.958333,NA,35.454545,40,16,42.354167,51.1,4
"1615","2015-11-24",0.011647,0.026,9,24,22.033333,40,18,38,17,19,10.125,NA,44.433333,52.5,15,42.354167,50.7,23
"1616","2015-11-24",0.011647,0.026,9,24,22.033333,40,18,38,17,19,10.125,NA,43.363636,51,12,42.354167,50.7,23
"1617","2015-11-25",0.021412,0.027,11,25,22.420833,35.8,2,33,20,3,12.666667,NA,47.1625,57,15,54.0375,71.6,5
"1618","2015-11-25",0.021412,0.027,11,25,22.420833,35.8,2,33,20,3,12.666667,NA,45.6,56,14,54.0375,71.6,5
"1619","2015-11-26",0.013353,0.033,9,31,22.070833,35.9,18,33,25,8,13,NA,52.158333,63.7,15,64.1625,78.5,6
"1620","2015-11-26",0.013353,0.033,9,31,22.070833,35.9,18,33,25,8,13,NA,50.636364,63,15,64.1625,78.5,6
"1621","2015-11-27",0.018176,0.025,11,23,24.320833,38.2,8,36,29,7,14.5,NA,55.683333,66,14,67.566667,87,6
"1622","2015-11-27",0.018176,0.025,11,23,24.320833,38.2,8,36,29,7,14.5,NA,54.045455,66,14,67.566667,87,6
"1623","2015-11-28",0.003412,0.006,23,6,24.866667,35.6,20,33,27,22,12.416667,NA,59.291667,65.1,15,68.920833,80.7,7
"1624","2015-11-28",0.003412,0.006,23,6,24.866667,35.6,20,33,27,22,12.416667,NA,57.5,64,16,68.920833,80.7,7
"1625","2015-11-29",0.009706,0.015,22,14,7.408333,12.2,1,11,14,1,7.625,NA,48.025,56.7,0,81.829167,87.3,4
"1626","2015-11-29",0.009706,0.015,22,14,7.408333,12.2,1,11,14,1,7.625,NA,45.636364,53,2,81.829167,87.3,4
"1627","2015-11-30",0.002706,0.005,7,5,19.142857,26.9,17,25,18,20,8.75,NA,41.058333,43.7,23,74.516667,88.8,23
"1628","2015-11-30",0.002706,0.005,7,5,19.142857,26.9,17,25,18,20,8.75,NA,39,42,23,74.516667,88.8,23
"1629","2015-12-01",0,0,7,0,18.841667,24.1,0,23,10,9,6.166667,NA,46.741667,48.2,22,88.079167,89.7,7
"1630","2015-12-01",0,0,7,0,18.841667,24.1,0,23,10,9,6.166667,NA,45.227273,47,15,88.079167,89.7,7
"1631","2015-12-02",0.008588,0.024,23,22,13.933333,19.3,17,18,14,12,6.791667,NA,52.945833,57.6,17,85.845833,91.2,12
"1632","2015-12-02",0.008588,0.024,23,22,13.933333,19.3,17,18,14,12,6.791667,NA,51.636364,56,15,85.845833,91.2,12
"1633","2015-12-03",0.021,0.025,9,23,5.5875,13.7,23,12,11,18,5.166667,NA,45.520833,52,0,49.516667,56.2,0
"1634","2015-12-03",0.021,0.025,9,23,5.5875,13.7,23,12,11,18,5.166667,NA,43.772727,49,2,49.516667,56.2,0
"1635","2015-12-04",0.009059,0.023,9,21,17.2625,36.8,21,34,31,21,13.458333,NA,44.358333,50.2,15,54.479167,66.7,22
"1636","2015-12-04",0.009059,0.023,9,21,17.2625,36.8,21,34,31,21,13.458333,NA,42.954545,49,15,54.479167,66.7,22
"1637","2015-12-05",0.006824,0.016,9,15,23.05,31.3,0,29,35,22,15.833333,NA,44.708333,53.1,15,58.570833,73.7,23
"1638","2015-12-05",0.006824,0.016,9,15,23.05,31.3,0,29,35,22,15.833333,NA,43.590909,53,15,58.570833,73.7,23
"1639","2015-12-06",0.007588,0.016,10,15,26.7,36.2,22,34,45,8,25.416667,NA,43.8375,52.5,14,66.0375,85.5,5
"1640","2015-12-06",0.007588,0.016,10,15,26.7,36.2,22,34,45,8,25.416667,NA,42.545455,51,13,66.0375,85.5,5
"1641","2015-12-07",0.011154,0.028,12,26,24.442857,41.5,20,39,25,2,15.416667,NA,48.695833,56.8,13,53.604167,80.7,6
"1642","2015-12-07",0.011154,0.028,12,26,24.442857,41.5,20,39,25,2,15.416667,NA,47.318182,56,14,53.604167,80.7,6
"1643","2015-12-08",0.010235,0.022,9,20,25.170833,35.8,18,33,29,20,19.166667,NA,46.304167,53.1,15,56.966667,67.5,22
"1644","2015-12-08",0.010235,0.022,9,20,25.170833,35.8,18,33,29,20,19.166667,NA,44.7,53,14,56.966667,67.5,22
"1645","2015-12-09",0.004353,0.008,9,7,25.8125,33.4,8,31,33,2,26.52381,NA,44.470833,48.7,16,80.625,86.8,11
"1646","2015-12-09",0.004353,0.008,9,7,25.8125,33.4,8,31,33,2,26.52381,NA,44.05,95,0,80.625,86.8,11
"1647","2015-12-10",0.010214,0.019,10,18,28.675,43.5,21,41,32,10,20.291667,NA,53.091667,61.7,14,65.704167,87.7,7
"1648","2015-12-10",0.010214,0.019,10,18,28.675,43.5,21,41,32,10,20.291667,NA,52,62,13,65.704167,87.7,7
"1649","2015-12-11",0.003059,0.008,8,7,30.079167,38.9,18,36,29,7,22.083333,NA,55.2375,64.4,15,69.1875,79.7,7
"1650","2015-12-11",0.003059,0.008,8,7,30.079167,38.9,18,36,29,7,22.083333,NA,53.590909,64,16,69.1875,79.7,7
"1651","2015-12-12",0.005471,0.014,10,13,28.041667,39.8,8,37,40,4,27.041667,NA,59.333333,68.7,15,70.270833,82.9,4
"1652","2015-12-12",0.005471,0.014,10,13,28.041667,39.8,8,37,40,4,27.041667,NA,56.863636,68,15,70.270833,82.9,4
"1653","2015-12-13",0.016706,0.02,12,19,18.704167,29.3,0,27,35,2,22.625,NA,62.495833,71.4,15,71.85,84,6
"1654","2015-12-13",0.016706,0.02,12,19,18.704167,29.3,0,27,35,2,22.625,NA,59.909091,70,15,71.85,84,6
"1655","2015-12-14",0.020294,0.027,23,25,10.355,19,8,18,17,1,7.6,NA,64.058333,69.6,14,80.395833,88.2,20
"1656","2015-12-14",0.020294,0.027,23,25,10.355,19,8,18,17,1,7.6,NA,61.9375,68,15,80.395833,88.2,20
"1657","2015-12-15",0.010059,0.018,7,17,5.133333,7.9,21,7,7,2,3.666667,NA,57.6375,67.6,0,55.175,77.2,0
"1658","2015-12-15",0.010059,0.018,7,17,5.133333,7.9,21,7,7,2,3.666667,NA,55.5,62,2,55.175,77.2,0
"1659","2015-12-16",0.007059,0.009,8,8,12.379167,18.1,19,17,8,7,5.041667,NA,50.3625,56.7,15,60.770833,74.1,23
"1660","2015-12-16",0.007059,0.009,8,8,12.379167,18.1,19,17,8,7,5.041667,NA,49,56,15,60.770833,74.1,23
"1661","2015-12-17",0.003412,0.013,23,12,17.854167,27.3,18,25,11,14,7.916667,NA,50.266667,53.6,18,86.6,89.2,17
"1662","2015-12-17",0.003412,0.013,23,12,17.854167,27.3,18,25,11,14,7.916667,NA,48.772727,52,19,86.6,89.2,17
"1663","2015-12-18",0.021118,0.026,23,24,6.029167,11.4,0,10,11,19,7.375,NA,43.191667,51.4,0,54.45,84.5,0
"1664","2015-12-18",0.021118,0.026,23,24,6.029167,11.4,0,10,11,19,7.375,NA,41.363636,49,2,54.45,84.5,0
"1665","2015-12-19",0.022706,0.029,9,27,6.904167,14.5,8,13,12,17,6.375,NA,37.175,42.8,15,39.3875,47.5,0
"1666","2015-12-19",0.022706,0.029,9,27,6.904167,14.5,8,13,12,17,6.375,NA,38.521739,95,0,39.3875,47.5,0
"1667","2015-12-20",0.020647,0.026,9,24,14.229167,28.3,7,26,11,20,6.708333,NA,39.575,45.1,14,40.470833,65.5,23
"1668","2015-12-20",0.020647,0.026,9,24,14.229167,28.3,7,26,11,20,6.708333,NA,41.173913,96,0,40.470833,65.5,23
"1669","2015-12-21",0.021294,0.023,10,21,15.016667,25.4,7,24,10,1,6.909091,NA,49.6625,57.6,17,57.216667,70.7,1
"1670","2015-12-21",0.021294,0.023,10,21,15.016667,25.4,7,24,10,1,6.909091,NA,48.590909,56,14,57.216667,70.7,1
"1671","2015-12-22",0.010765,0.015,18,14,14.845455,25.1,16,24,11,2,8.916667,NA,56.8,61,17,81.0625,87.4,8
"1672","2015-12-22",0.010765,0.015,18,14,14.845455,25.1,16,24,11,2,8.916667,NA,55.1,59,16,81.0625,87.4,8
"1673","2015-12-23",0.011941,0.021,22,19,13.320833,21.6,14,20,8,0,4.333333,NA,61.608333,66.6,20,89.541667,91.3,17
"1674","2015-12-23",0.011941,0.021,22,19,13.320833,21.6,14,20,8,0,4.333333,NA,60.045455,65,20,89.541667,91.3,17
"1675","2015-12-24",0.008412,0.015,7,14,8.958333,22.1,18,21,7,12,2.675,NA,67.554167,70.3,13,83.095833,88.6,8
"1676","2015-12-24",0.008412,0.015,7,14,8.958333,22.1,18,21,7,12,2.675,NA,65.818182,69,15,83.095833,88.6,8
"1677","2015-12-25",0.011,0.015,14,14,7.704167,11.2,23,10,9,8,5.708333,NA,66.1375,69.6,13,88.504167,91.4,7
"1678","2015-12-25",0.011,0.015,14,14,7.704167,11.2,23,10,9,8,5.708333,NA,64.318182,68,11,88.504167,91.4,7
"1679","2015-12-26",0.022176,0.024,11,22,7.175,11.7,0,10,17,6,6.125,NA,55.8375,61.2,0,78.779167,89.4,23
"1680","2015-12-26",0.022176,0.024,11,22,7.175,11.7,0,10,17,6,6.125,NA,54,59,2,78.779167,89.4,23
"1681","2015-12-27",0.014353,0.018,22,17,6.2375,13.3,16,12,9,15,3.916667,NA,59.666667,69.6,18,83.008333,90.3,3
"1682","2015-12-27",0.014353,0.018,22,17,6.2375,13.3,16,12,9,15,3.916667,NA,58.318182,67,14,83.008333,90.3,3
"1683","2015-12-28",0.018059,0.023,23,21,8.518182,15.1,10,14,5,7,2.8375,NA,44.495652,57.6,0,65.029167,89.2,23
"1684","2015-12-28",0.018059,0.023,23,21,8.518182,15.1,10,14,5,7,2.8375,NA,42,50,2,65.029167,89.2,23
"1685","2015-12-29",0.007059,0.014,7,13,12.0125,20.2,17,19,11,21,4.795833,NA,48.058333,53.6,15,85.45,89.8,7
"1686","2015-12-29",0.007059,0.014,7,13,12.0125,20.2,17,19,11,21,4.795833,NA,46.909091,52,15,85.45,89.8,7
"1687","2015-12-30",0.002824,0.01,7,9,14.240909,18.4,1,17,14,1,10.083333,NA,50.316667,53.2,11,87.2625,91,4
"1688","2015-12-30",0.002824,0.01,7,9,14.240909,18.4,1,17,14,1,10.083333,NA,49.045455,53,11,87.2625,91,4
"1689","2015-12-31",0.016167,0.018,17,17,9.0875,15.2,0,14,11,22,5.375,NA,50.45,54.5,14,67.433333,90.4,0
"1690","2015-12-31",0.016167,0.018,17,17,9.0875,15.2,0,14,11,22,5.375,NA,49.090909,53,13,67.433333,90.4,0
"1691","2016-01-01",0.023412,0.026,11,24,4.329167,12.9,23,11,10,17,7.333333,NA,41.504167,43.7,0,52.75,60.1,2
"1692","2016-01-01",0.023412,0.026,11,24,4.329167,12.9,23,11,10,17,7.333333,NA,40.045455,42,11,52.75,60.1,2
"1693","2016-01-02",0.015176,0.029,9,27,14.891667,34.8,23,32,20,23,8.875,NA,41.308333,47.7,15,45.329167,56.4,23
"1694","2016-01-02",0.015176,0.029,9,27,14.891667,34.8,23,32,20,23,8.875,NA,40.136364,48,16,45.329167,56.4,23
"1695","2016-01-03",0.023294,0.03,12,28,16.629167,33.7,0,31,21,2,10.25,NA,41.558333,52,14,51.554167,73.5,3
"1696","2016-01-03",0.023294,0.03,12,28,16.629167,33.7,0,31,21,2,10.25,NA,40.409091,52,14,51.554167,73.5,3
"1697","2016-01-04",0.028929,0.033,10,31,5.695833,12.6,1,11,11,0,4.956522,NA,32.3125,36.7,2,40.554167,56.9,1
"1698","2016-01-04",0.028929,0.033,10,31,5.695833,12.6,1,11,11,0,4.956522,NA,30.8,35,2,40.554167,56.9,1
"1699","2016-01-05",0.012882,0.027,9,25,13.428571,35.4,23,33,16,23,6.583333,NA,23.841667,32,15,38.716667,51,7
"1700","2016-01-05",0.012882,0.027,9,25,13.428571,35.4,23,33,16,23,6.583333,NA,23.809524,32,9,38.716667,51,7
"1701","2016-01-06",0.006,0.014,9,13,35.041667,52.4,10,49,30,10,16.875,NA,31.379167,39.7,16,45.05,64.2,3
"1702","2016-01-06",0.006,0.014,9,13,35.041667,52.4,10,49,30,10,16.875,NA,30.636364,40,16,45.05,64.2,3
"1703","2016-01-07",0.005412,0.007,8,6,30.616667,36.2,5,34,36,21,20.166667,NA,37.845833,41.5,17,73.6125,85,23
"1704","2016-01-07",0.005412,0.007,8,6,30.616667,36.2,5,34,36,21,20.166667,NA,37.272727,41,16,73.6125,85,23
"1705","2016-01-08",0.001059,0.003,7,3,24.6375,30.3,20,28,31,19,20,NA,40.808333,43.2,21,85.8375,88.5,1
"1706","2016-01-08",0.001059,0.003,7,3,24.6375,30.3,20,28,31,19,20,NA,42.333333,97,13,85.8375,88.5,1
"1707","2016-01-09",0.012588,0.026,23,24,22.086364,28.9,7,26,21,19,15.318182,NA,45.65,50.7,23,84.368182,89.1,23
"1708","2016-01-09",0.012588,0.026,23,24,22.086364,28.9,7,26,21,19,15.318182,NA,44.238095,49,22,84.368182,89.1,23
"1709","2016-01-10",0.023588,0.028,8,26,4.591667,8.6,1,8,4,7,2.652174,NA,53.120833,61.2,13,64.991667,90.2,3
"1710","2016-01-10",0.023588,0.028,8,26,4.591667,8.6,1,8,4,7,2.652174,NA,52.045455,61,14,64.991667,90.2,3
"1711","2016-01-11",0.019059,0.031,8,29,9.304762,36.5,23,34,20,2,5.695652,NA,33.016667,38.8,15,34.216667,44.5,6
"1712","2016-01-11",0.019059,0.031,8,29,9.304762,36.5,23,34,20,2,5.695652,NA,32.227273,38,14,34.216667,44.5,6
"1713","2016-01-12",0.026706,0.031,19,29,16.895833,38.4,0,36,13,0,7.25,NA,35.929167,46,15,42.395833,64.7,20
"1714","2016-01-12",0.026706,0.031,19,29,16.895833,38.4,0,36,13,0,7.25,NA,35.090909,44,15,42.395833,64.7,20
"1715","2016-01-13",0.021118,0.032,9,30,8.954167,31.4,23,29,12,21,7.833333,NA,25.695833,29.5,17,35.795833,43.5,4
"1716","2016-01-13",0.021118,0.032,9,30,8.954167,31.4,23,29,12,21,7.833333,NA,24.727273,29,15,35.795833,43.5,4
"1717","2016-01-14",0.019294,0.025,10,23,25.783333,39.1,21,37,16,10,9.583333,NA,40.195833,53.1,15,38.770833,49.7,23
"1718","2016-01-14",0.019294,0.025,10,23,25.783333,39.1,21,37,16,10,9.583333,NA,39.818182,53,16,38.770833,49.7,23
"1719","2016-01-15",0.012882,0.017,8,16,27.858333,46.6,7,43,19,18,13.458333,NA,45.7875,51.6,16,57.983333,87,23
"1720","2016-01-15",0.012882,0.017,8,16,27.858333,46.6,7,43,19,18,13.458333,NA,44.454545,50,16,57.983333,87,23
"1721","2016-01-16",0.020118,0.027,10,25,11.191667,22.8,2,21,25,5,10.75,NA,44.4375,51.6,14,71.175,87.7,9
"1722","2016-01-16",0.020118,0.027,10,25,11.191667,22.8,2,21,25,5,10.75,NA,43.409091,51,14,71.175,87.7,9
"1723","2016-01-17",0.019353,0.024,23,22,9.95,18.6,23,17,18,23,8.958333,NA,35.85,38.5,0,65.6375,85.2,13
"1724","2016-01-17",0.019353,0.024,23,22,9.95,18.6,23,17,18,23,8.958333,NA,34.318182,37,2,65.6375,85.2,13
"1725","2016-01-18",0.025765,0.027,7,25,3.795833,8.9,0,8,12,0,6.458333,NA,21.6625,33.4,0,41.575,62.1,0
"1726","2016-01-18",0.025765,0.027,7,25,3.795833,8.9,0,8,12,0,6.458333,NA,20.454545,31,2,41.575,62.1,0
"1727","2016-01-19",0.024412,0.028,9,26,5.981818,9,18,8,11,21,6.458333,NA,19.970833,25.5,15,40.895833,47.9,7
"1728","2016-01-19",0.024412,0.028,9,26,5.981818,9,18,8,11,21,6.458333,NA,19.545455,25,15,40.895833,47.9,7
"1729","2016-01-20",0.010588,0.019,7,18,15.891667,32.1,17,30,21,22,12,NA,24.25,30,17,53.375,82.7,23
"1730","2016-01-20",0.010588,0.019,7,18,15.891667,32.1,17,30,21,22,12,NA,23.5,29,16,53.375,82.7,23
"1731","2016-01-21",0.016059,0.023,9,21,14.754167,28,0,26,19,19,15.083333,NA,27.925,32,16,54.633333,80.7,0
"1732","2016-01-21",0.016059,0.023,9,21,14.754167,28,0,26,19,19,15.083333,NA,27.181818,32,16,54.633333,80.7,0
"1733","2016-01-22",0.019765,0.026,23,24,19.108333,27,5,25,25,8,13.666667,NA,24.245833,28,11,68.691667,86.1,22
"1734","2016-01-22",0.019765,0.026,23,24,19.108333,27,5,25,25,8,13.666667,NA,27,27,0,68.691667,86.1,22
"1735","2016-01-23",0.031941,0.033,7,31,7.35,11.4,0,10,11,18,6.208333,NA,27.295833,58.1,6,82.386957,86,1
"1736","2016-01-24",0.017118,0.036,9,33,16,50.5,23,47,62,22,15.458333,NA,29.191667,34.3,16,48.804167,68.8,23
"1737","2016-01-25",0.010882,0.022,9,20,39.75,59.5,5,56,69,6,33.5,NA,32.741667,42.4,15,59.341667,79.8,4
"1738","2016-01-26",0.016294,0.022,8,20,29.695833,48.4,20,45,25,20,13.625,NA,45.591667,54.5,15,52.975,59.9,7
"1739","2016-01-27",0.014176,0.029,10,27,14.216667,36.4,20,34,16,23,9.863636,NA,39.870833,48.2,0,51.383333,63.6,4
"1740","2016-01-28",0.011706,0.023,9,21,36.219048,75.6,8,73,42,8,17.666667,NA,35.154167,41.7,14,58.383333,78.4,7
"1741","2016-01-29",0.024765,0.029,10,27,16.1375,37.6,4,35,21,3,10,NA,36.454167,42.1,9,51.491667,71.5,4
"1742","2016-01-29",0.024765,0.029,10,27,16.1375,37.6,4,35,21,3,10,NA,27,27,10,51.491667,71.5,4
"1743","2016-01-30",0.023118,0.028,9,26,17.5375,45,7,42,12,7,8.458333,NA,37.35,45.5,16,43.054167,58.8,7
"1744","2016-01-31",0.032529,0.037,12,34,17.95,28.6,5,26,16,20,11.041667,NA,50.516667,61.7,14,43.2875,50.5,7
"1745","2016-02-01",0.016882,0.029,9,27,17.9375,31.3,19,29,21,20,10.958333,NA,51.6875,58.5,10,67.154167,84.2,19
"1746","2016-02-02",0.024,0.029,10,27,15.1625,31.1,19,29,17,0,7.541667,NA,45.075,50.5,15,53.741667,72.2,0
"1747","2016-02-03",0.012294,0.021,22,19,19.195455,31.6,16,29,10,9,6.791667,NA,48.816667,57.2,23,82.745833,91.1,23
"1748","2016-02-04",0.023588,0.026,9,24,7.758333,10.7,2,9,11,17,6.708333,NA,49.6625,59,2,59.575,91.4,1
"1749","2016-02-05",0.017588,0.028,11,26,8.5625,29.2,23,27,17,23,8.208333,NA,37.8375,41.4,0,51.316667,74.9,3
"1750","2016-02-06",0.019765,0.026,11,24,21.779167,37.6,7,35,24,8,13.916667,NA,37.133333,43,16,47.85,69.6,7
"1751","2016-02-07",0.020941,0.025,10,23,19.8125,32.3,7,30,26,21,15.416667,NA,39.083333,44.6,13,46.55,67,7
"1752","2016-02-08",0.028294,0.031,9,29,15.714286,30,7,28,27,5,14.708333,NA,40.3,45.3,13,53.1,79.8,23
"1753","2016-02-09",0.016118,0.017,12,16,11.0875,23.4,10,22,10,22,6.625,NA,35.408333,37.9,0,75.433333,88,6
"1754","2016-02-10",0.025059,0.028,23,26,5.5625,8.9,7,8,11,4,7.652174,NA,30.8,34.9,13,49.204167,74.9,3
"1755","2016-02-11",0.031,0.033,9,31,5.4625,10.7,7,9,10,7,6.958333,NA,23.883333,26.6,14,36.854167,44.4,0
"1756","2016-02-12",0.026294,0.03,9,28,11.529167,21.4,6,20,17,22,9.916667,NA,25.1125,29.1,14,41.679167,63.1,23
"1757","2016-02-13",0.031706,0.034,7,31,4.883333,10.2,0,9,14,0,7.333333,NA,20.375,27.1,0,46.05,77.1,8
"1758","2016-02-13",0.031706,0.034,7,31,4.883333,10.2,0,9,14,0,7.333333,NA,32,32,4,46.05,77.1,8
"1759","2016-02-14",0.028235,0.033,8,31,7.541667,13.2,18,12,11,8,6.833333,NA,18.391667,23.5,15,41.716667,62.1,23
"1760","2016-02-14",0.028235,0.033,8,31,7.541667,13.2,18,12,11,8,6.833333,NA,32,32,0,41.716667,62.1,23
"1761","2016-02-15",0.014353,0.024,9,22,16.029167,31.8,23,29,16,23,9.333333,NA,25.145833,35.1,19,83.5125,87.8,23
"1762","2016-02-15",0.014353,0.024,9,22,16.029167,31.8,23,29,16,23,9.333333,NA,32,32,0,83.5125,87.8,23
"1763","2016-02-16",0.019,0.027,10,25,18.290476,36.1,6,34,15,4,8.25,NA,42.754167,52,8,75.925,90.9,5
"1764","2016-02-16",0.019,0.027,10,25,18.290476,36.1,6,34,15,4,8.25,NA,37.916667,48,16,75.925,90.9,5
"1765","2016-02-17",0.023706,0.03,10,28,14.75,31.7,7,29,17,1,11.958333,NA,39.975,44.8,16,58.9,77.2,4
"1766","2016-02-17",0.023706,0.03,10,28,14.75,31.7,7,29,17,1,11.958333,NA,38.409091,44,15,58.9,77.2,4
"1767","2016-02-18",0.027412,0.037,9,34,9.7875,27.6,22,25,19,4,7.916667,NA,34.195833,37.2,0,39.004167,55.6,3
"1768","2016-02-18",0.027412,0.037,9,34,9.7875,27.6,22,25,19,4,7.916667,NA,33.227273,37,16,39.004167,55.6,3
"1769","2016-02-19",0.024471,0.028,22,26,21.420833,40.9,6,38,18,7,9.916667,NA,34.204167,42.1,23,40.204167,51.6,6
"1770","2016-02-19",0.024471,0.028,22,26,21.420833,40.9,6,38,18,7,9.916667,NA,32.727273,40,23,40.204167,51.6,6
"1771","2016-02-20",0.023235,0.031,12,29,17.629167,30.8,22,28,29,23,13.25,NA,53.470833,64.4,16,43.070833,58.5,23
"1772","2016-02-20",0.023235,0.031,12,29,17.629167,30.8,22,28,29,23,13.25,NA,52.5,64,14,43.070833,58.5,23
"1773","2016-02-21",0.015471,0.025,21,23,22.420833,32,6,30,31,20,22.541667,NA,52.879167,56.3,14,74.25,85.9,17
"1774","2016-02-21",0.015471,0.025,21,23,22.420833,32,6,30,31,20,22.541667,NA,51.136364,55,14,74.25,85.9,17
"1775","2016-02-22",0.017412,0.024,9,22,14.12381,32.6,22,30,17,22,10.75,NA,46.045833,51.1,15,59.325,76,1
"1776","2016-02-22",0.017412,0.024,9,22,14.12381,32.6,22,30,17,22,10.75,NA,45.272727,48,12,59.325,76,1
"1777","2016-02-23",0.016941,0.022,21,20,16.95,24,8,23,16,7,8.916667,NA,41.708333,43.5,0,82.15,88.8,23
"1778","2016-02-23",0.016941,0.022,21,20,16.95,24,8,23,16,7,8.916667,NA,44.625,48,0,82.15,88.8,23
"1779","2016-02-24",0.022235,0.03,17,28,13.169231,24.9,12,23,13,23,7,NA,52.2,65.5,17,85.6375,91.1,11
"1780","2016-02-24",0.022235,0.03,17,28,13.169231,24.9,12,23,13,23,7,NA,50.875,64,17,85.6375,91.1,11
"1781","2016-02-25",0.030353,0.033,21,31,4.7125,8.7,8,8,10,0,3.590909,NA,47.241667,60.1,0,46.229167,68.5,7
"1782","2016-02-25",0.030353,0.033,21,31,4.7125,8.7,8,8,10,0,3.590909,NA,45,55,2,46.229167,68.5,7
"1783","2016-02-26",0.033294,0.037,9,34,3.804167,6.6,23,6,7,7,5.166667,NA,35.433333,39,0,40.566667,51.2,7
"1784","2016-02-26",0.033294,0.037,9,34,3.804167,6.6,23,6,7,7,5.166667,NA,34.363636,37,14,40.566667,51.2,7
"1785","2016-02-27",0.022294,0.036,10,33,11.541667,35.7,23,33,21,21,8.791667,NA,38.0875,45.5,16,39.891667,48.2,5
"1786","2016-02-27",0.022294,0.036,10,33,11.541667,35.7,23,33,21,21,8.791667,NA,37.318182,45,16,39.891667,48.2,5
