Date.Local,nyc.ozone.Mean,nyc.ozone.Max.Value,nyc.ozone.Max.Hour,nyc.ozone.AQI,nyc.nitrogen.Mean,nyc.nitrogen.Max.Value,nyc.nitrogen.Max.Hour,nyc.nitrogen.AQI,nyc.pm.Max.Value,nyc.pm.Max.Hour,nyc.pm.Mean,nyc.pm.AQI,nyc.temp.Mean,nyc.temp.Max.Value,nyc.temp.Max.Hour,nyc.rh.Mean,nyc.rh.Max.Value,nyc.rh.Max.Hour
5/23/17,0.026765,0.041,11,38,15.991667,49,20,46,NA,NA,NA,NA,63.041667,69,13,59.416667,87,2
5/24/17,0.041353,0.043,11,40,11.6125,33.4,1,31,NA,NA,NA,NA,62.25,68,11,61.541667,82,5
5/25/17,0.025882,0.034,7,31,4.433333,6.5,23,6,NA,NA,NA,NA,56.375,58,0,86.291667,90,18
5/26/17,0.029059,0.036,11,33,8.445833,15.6,6,14,NA,NA,NA,NA,65.208333,75,16,64.5,89,0
5/27/17,0.025588,0.027,19,25,8.420833,24.2,18,23,NA,NA,NA,NA,66,71,10,60.5,78,23
5/28/17,0.036,0.041,9,38,6.220833,10.5,1,9,NA,NA,NA,NA,63.833333,71,14,66,86,3
5/29/17,0.024588,0.031,7,29,4.095833,8.2,23,8,NA,NA,NA,NA,56.291667,60,0,81.833333,87,4
5/30/17,0.026706,0.03,10,28,7.856522,10.3,7,9,NA,NA,NA,NA,57.625,61,12,79.666667,90,23
5/31/17,0.028294,0.034,11,31,13.891667,26.8,20,25,NA,NA,NA,NA,65,77,15,75.416667,91,5
6/1/17,0.037647,0.049,10,45,15.341667,32.8,7,30,NA,NA,NA,NA,70,80,15,51.458333,87,4
6/2/17,0.035824,0.045,11,42,11.908333,33,6,31,NA,NA,NA,NA,67.416667,76,13,37.916667,65,5
6/3/17,0.031882,0.037,10,34,10.216667,21,6,20,NA,NA,NA,NA,65.625,74,15,37.416667,56,7
6/4/17,0.025765,0.029,7,27,12.15,21.3,17,20,NA,NA,NA,NA,62.166667,70,9,56.083333,84,23
6/5/17,0.025118,0.031,8,29,8.22381,16.3,7,15,NA,NA,NA,NA,60.833333,66,11,83.791667,89,3
6/6/17,0.018529,0.02,20,19,6.5,10,7,9,NA,NA,NA,NA,54.625,57,0,80.375,88,0
6/7/17,0.020706,0.037,11,34,13.875,46.9,22,43,NA,NA,NA,NA,60,68,15,59.416667,75,4
6/8/17,0.027412,0.036,10,33,15.6375,40,0,38,NA,NA,NA,NA,61.416667,69,10,60.416667,86,4
6/9/17,0.032706,0.045,10,42,16.633333,33,6,31,NA,NA,NA,NA,69.541667,82,16,45.583333,80,3
6/10/17,0.053588,0.068,10,93,16.4,37.2,4,35,NA,NA,NA,NA,78.125,86,14,40.166667,53,4
6/11/17,0.054235,0.065,9,84,10.945833,18.4,23,17,NA,NA,NA,NA,83.958333,92,14,40.291667,57,5
6/12/17,0.059,0.077,10,122,12.408696,23.6,7,22,NA,NA,NA,NA,86.25,95,15,38.833333,52,2
6/13/17,0.052176,0.069,9,97,13.970833,30.1,7,28,NA,NA,NA,NA,87.375,96,13,41.5,53,22
6/14/17,0.034588,0.05,9,46,8.75,19.7,22,18,NA,NA,NA,NA,76.291667,84,14,48.083333,65,3
6/15/17,0.028824,0.037,10,34,9.841667,20.4,0,19,NA,NA,NA,NA,68.958333,75,10,51.375,75,4
6/16/17,0.018647,0.024,11,22,6.9125,9.8,21,8,NA,NA,NA,NA,64.625,67,8,80,88,23
6/17/17,0.018118,0.026,14,24,9.766667,14.9,12,13,NA,NA,NA,NA,69.041667,73,15,83.958333,90,23
6/18/17,0.022471,0.032,10,30,8.770833,17.3,23,16,NA,NA,NA,NA,75.958333,83,13,78.208333,91,2
6/19/17,0.020294,0.029,8,27,12.672727,28.2,19,26,NA,NA,NA,NA,76.291667,86,14,76.208333,89,23
6/20/17,0.042353,0.053,10,49,12.7125,30.1,22,28,NA,NA,NA,NA,77.833333,84,13,51.791667,89,0
6/21/17,0.041824,0.056,9,54,15.545833,26.2,6,25,NA,NA,NA,NA,77.708333,84,14,47.958333,64,3
6/22/17,0.045647,0.061,11,71,17.1,41.8,21,39,NA,NA,NA,NA,76.416667,83,14,52.875,69,2
6/23/17,0.019941,0.031,9,29,19.316667,33.8,20,31,NA,NA,NA,NA,80.625,84,16,66.708333,79,20
6/24/17,0.036882,0.042,11,39,7.7,13,20,12,NA,NA,NA,NA,79.083333,85,13,55.75,89,6
6/25/17,0.042941,0.051,9,47,8.225,24.5,21,23,NA,NA,NA,NA,75.791667,83,11,47.708333,66,4
6/26/17,0.038176,0.049,11,45,12.456522,39.4,22,37,NA,NA,NA,NA,71.375,79,13,45,65,20
6/27/17,0.034647,0.047,11,44,13.441667,28,9,26,NA,NA,NA,NA,69.708333,77,13,52.375,85,5
6/28/17,0.032706,0.038,11,35,8.770833,19.8,22,18,NA,NA,NA,NA,71.416667,80,15,41.291667,60,4
6/29/17,0.042235,0.049,9,45,12.778947,19.8,19,18,NA,NA,NA,NA,75.416667,81,11,52.541667,61,18
6/30/17,0.043118,0.065,9,84,12.925,22.7,6,21,NA,NA,NA,NA,80.958333,88,12,53.083333,59,6
7/1/17,0.024765,0.027,9,25,13.05,24.3,4,23,NA,NA,NA,NA,76.833333,82,10,71.916667,82,23
7/2/17,0.045118,0.053,11,49,6.625,14.8,21,13,NA,NA,NA,NA,81.333333,89,15,53.75,84,2
7/3/17,0.039941,0.054,9,50,10.440909,17.8,5,16,NA,NA,NA,NA,80.916667,88,12,49.041667,84,23
7/4/17,0.030235,0.047,10,44,9.3375,36,23,34,NA,NA,NA,NA,76.708333,86,14,50.541667,86,0
7/5/17,0.035412,0.051,9,47,10.5875,44.6,0,42,NA,NA,NA,NA,76.708333,85,12,46.416667,62,1
7/6/17,0.024412,0.03,11,28,7.970833,11.4,6,10,NA,NA,NA,NA,73.791667,79,14,56.083333,71,4
7/7/17,0.028176,0.034,11,31,9.3,36.4,21,34,NA,NA,NA,NA,72.958333,81,15,75.833333,89,10
7/8/17,0.040118,0.056,10,54,12.5625,31.8,3,29,NA,NA,NA,NA,76.75,85,15,62.125,86,0
7/9/17,0.027941,0.039,10,36,9.2375,36.2,23,34,NA,NA,NA,NA,75.208333,83,14,45.041667,70,23
7/10/17,0.037882,0.05,10,46,16.4375,32.8,0,30,NA,NA,NA,NA,77.708333,84,12,48.291667,67,23
7/11/17,0.037588,0.054,11,50,13.695833,33.6,23,31,NA,NA,NA,NA,80.25,86,15,62.166667,79,3
7/12/17,0.040471,0.055,10,51,17.780952,41.7,0,39,NA,NA,NA,NA,82.041667,88,13,63.083333,82,3
7/13/17,0.034118,0.056,8,54,14.033333,29.1,7,27,NA,NA,NA,NA,82,92,11,63.75,86,23
7/14/17,0.017118,0.021,20,19,7.317391,13.5,13,12,NA,NA,NA,NA,66.833333,69,0,87.208333,90,19
7/15/17,0.028353,0.037,10,34,6.0125,9.9,23,8,NA,NA,NA,NA,75.25,85,15,65.083333,90,0
7/16/17,0.039118,0.059,11,64,8.475,21.4,21,20,NA,NA,NA,NA,77.375,87,13,55.625,74,4
7/17/17,0.040118,0.051,10,47,11.845455,24.9,2,23,NA,NA,NA,NA,78.708333,85,9,64.458333,81,22
7/18/17,0.031294,0.048,11,44,16.9125,31.3,5,29,NA,NA,NA,NA,80.75,88,13,63.166667,78,0
7/19/17,0.042882,0.062,10,74,13.454167,23.5,5,22,NA,NA,NA,NA,85.458333,94,16,51.5,76,5
7/20/17,0.052471,0.068,10,93,18.479167,36.1,8,34,NA,NA,NA,NA,85.375,94,13,52,74,4
7/21/17,0.045,0.051,11,47,8.521739,14.3,23,13,NA,NA,NA,NA,84.708333,92,14,50.25,67,4
7/22/17,0.065765,0.079,10,129,8.641667,15.5,18,14,NA,NA,NA,NA,83,90,13,53.541667,86,23
7/23/17,0.035706,0.041,7,38,6.9375,10.7,4,9,NA,NA,NA,NA,76.083333,82,10,70.833333,87,0
7/24/17,0.020588,0.023,12,21,5.008333,8.2,9,8,NA,NA,NA,NA,66.666667,72,0,76.875,88,6
7/25/17,0.019529,0.021,11,19,7.154167,13.6,6,12,NA,NA,NA,NA,64.541667,70,16,73.375,86,3
7/26/17,0.031,0.043,9,40,9.695833,23.3,20,22,NA,NA,NA,NA,69.708333,77,12,55.916667,76,5
7/27/17,0.018412,0.031,11,29,18.652174,37.1,22,35,NA,NA,NA,NA,72,77,12,71.375,80,20
7/28/17,0.039294,0.053,11,49,12.925,32.6,1,30,NA,NA,NA,NA,77.791667,85,14,62.708333,87,3
7/29/17,0.022529,0.025,11,23,3.795833,7,21,7,NA,NA,NA,NA,71.291667,76,16,48.625,58,8
7/30/17,0.024294,0.037,10,34,9.491667,43.4,22,41,NA,NA,NA,NA,72.75,82,15,44.791667,62,3
7/31/17,0.031647,0.049,12,45,15.16,35.9,21,33,NA,NA,NA,NA,77.75,89,16,46.625,61,5
8/1/17,0.043647,0.064,12,80,17.695833,36.6,0,34,NA,NA,NA,NA,80.708333,91,13,50.583333,75,5
8/2/17,0.024706,0.039,10,36,24.691667,44.6,9,42,NA,NA,NA,NA,75.291667,85,10,73.25,88,17
8/3/17,0.039412,0.058,11,61,14.242105,31.9,10,29,NA,NA,NA,NA,76.375,86,12,67.125,90,5
8/4/17,0.025941,0.031,9,29,9.204167,23.3,1,22,NA,NA,NA,NA,77.083333,84,14,67.083333,84,4
8/5/17,0.028824,0.038,8,35,5.925,13.8,7,12,NA,NA,NA,NA,74.5,79,14,63.541667,86,6
8/6/17,0.024941,0.03,9,28,5.329167,13,23,12,NA,NA,NA,NA,70.583333,76,15,47.666667,59,5
8/7/17,0.022294,0.026,15,24,15.78,37,8,35,NA,NA,NA,NA,67.041667,70,0,76.291667,88,13
8/8/17,0.026412,0.038,11,35,9.333333,21.3,21,20,NA,NA,NA,NA,71.458333,79,17,65.375,88,0
8/9/17,0.043294,0.063,12,77,14.694444,32.5,21,30,NA,NA,NA,NA,74.583333,84,13,52,81,4
8/10/17,0.041882,0.057,10,58,13.289474,22.6,0,21,NA,NA,NA,NA,76.291667,85,11,52.041667,73,5
8/11/17,0.036353,0.046,9,43,10.78,22.5,7,21,NA,NA,NA,NA,74.583333,81,11,55.375,70,21
8/12/17,0.028412,0.035,9,32,10.070833,19.2,11,18,NA,NA,NA,NA,71.833333,77,15,74.333333,87,2
8/13/17,0.025706,0.043,9,40,8.058333,29.8,23,27,NA,NA,NA,NA,77.208333,83,13,57.291667,83,3
8/14/17,0.039412,0.048,12,44,13.372222,26.9,1,25,NA,NA,NA,NA,75.416667,82,11,60,74,21
8/15/17,0.018824,0.028,8,26,21.180952,32,23,30,NA,NA,NA,NA,72.25,74,0,81.583333,88,5
8/16/17,0.035176,0.052,10,48,12.583333,30,0,28,NA,NA,NA,NA,77.875,85,13,60.125,88,0
8/17/17,0.037353,0.044,10,41,10.116667,22,18,21,NA,NA,NA,NA,75.666667,83,12,55.958333,80,23
8/18/17,0.018118,0.023,11,21,15.020833,28.6,9,26,NA,NA,NA,NA,76.833333,82,14,81.958333,90,8
8/19/17,0.045765,0.052,11,48,7.9875,13.9,22,12,NA,NA,NA,NA,80.375,87,13,58.166667,85,3
8/20/17,0.022176,0.03,8,28,6.025,16.9,22,15,NA,NA,NA,NA,76.458333,83,16,50.833333,68,5
8/21/17,0.040647,0.058,10,61,15.422727,27.4,8,25,NA,NA,NA,NA,79.166667,86,12,55.083333,70,23
8/22/17,0.038353,0.05,10,46,14.766667,25.6,9,24,NA,NA,NA,NA,81.541667,90,16,66.791667,82,23
8/23/17,0.025059,0.036,9,33,9.9,21.5,23,20,NA,NA,NA,NA,75.833333,81,13,53.75,85,0
8/24/17,0.027824,0.038,9,35,11.129167,23.1,0,22,NA,NA,NA,NA,72.291667,80,15,46.583333,64,2
8/25/17,0.022235,0.031,10,29,9.9,22.5,20,21,NA,NA,NA,NA,70.125,77,12,51.291667,73,6
8/26/17,0.024294,0.04,10,37,10.9375,33.4,22,31,NA,NA,NA,NA,68.875,77,15,44.416667,70,5
8/27/17,0.033118,0.042,11,39,8.766667,24.1,1,23,NA,NA,NA,NA,68.916667,77,12,47.416667,65,5
8/28/17,0.027765,0.037,9,34,5.895,13.4,7,12,NA,NA,NA,NA,68.375,74,12,54.333333,76,5
8/29/17,0.018647,0.021,11,19,6.541667,12.4,7,11,NA,NA,NA,NA,63.833333,67,11,74.083333,85,21
8/30/17,0.031647,0.04,10,37,8.816667,21.4,19,20,NA,NA,NA,NA,69.208333,79,15,55.833333,86,0
8/31/17,0.031529,0.04,9,37,10.408333,23.7,6,22,NA,NA,NA,NA,71.541667,80,12,52.25,67,4
9/1/17,0.025588,0.032,9,30,6.466667,13.3,22,12,NA,NA,NA,NA,63.083333,71,14,40.791667,60,2
9/2/17,0.030176,0.033,22,31,5.7125,8.7,6,8,NA,NA,NA,NA,60.125,67,14,57.833333,87,22
9/3/17,0.025059,0.027,7,25,5.7375,10.1,19,9,NA,NA,NA,NA,63.375,70,16,78.583333,89,3
9/4/17,0.039706,0.05,11,46,8.1375,11.8,21,10,NA,NA,NA,NA,71.5,81,14,54.375,74,4
9/5/17,0.036824,0.048,10,44,15.309091,25.5,9,24,NA,NA,NA,NA,75.583333,85,13,65.541667,84,20
9/6/17,0.024235,0.03,21,28,13.233333,27,6,25,NA,NA,NA,NA,65.375,72,0,80.291667,89,21
9/7/17,0.028235,0.039,11,36,10.045833,19.2,6,18,NA,NA,NA,NA,65.5,73,15,61.791667,89,0
9/8/17,0.022941,0.029,9,27,10.495833,20.3,5,19,NA,NA,NA,NA,65.041667,71,14,51.166667,64,5
9/9/17,0.015353,0.022,8,20,5.8125,10.5,20,9,NA,NA,NA,NA,61.375,68,12,57.625,76,4
9/10/17,0.016353,0.025,10,23,7.416667,23.5,22,22,NA,NA,NA,NA,64,71,13,54.333333,75,4
9/11/17,0.016235,0.032,10,30,15.32381,38.1,22,36,NA,NA,NA,NA,66.125,77,14,49.875,68,5
9/12/17,0.019529,0.033,11,31,20.691667,33.8,0,31,NA,NA,NA,NA,70.333333,81,15,55.458333,82,4
9/13/17,0.020647,0.036,9,33,24.3875,37.4,6,35,NA,NA,NA,NA,72.166667,83,12,64.416667,81,23
9/14/17,0.023471,0.031,12,29,18.916667,32.2,17,30,NA,NA,NA,NA,74.75,81,13,69.291667,88,5
9/15/17,0.027059,0.041,12,38,19.083333,33.7,23,31,NA,NA,NA,NA,75.041667,82,14,63.333333,82,23
9/16/17,0.030647,0.054,10,50,13.133333,29.5,23,27,NA,NA,NA,NA,73.958333,83,14,73.75,86,4
9/17/17,0.039941,0.053,11,49,11.904167,30.5,0,28,NA,NA,NA,NA,72.708333,83,15,75.166667,89,2
9/18/17,0.018412,0.022,8,20,5.747826,11.1,21,10,NA,NA,NA,NA,71.375,75,13,75.166667,85,7
9/19/17,0.020529,0.022,9,20,5.304167,9.9,15,8,NA,NA,NA,NA,71.875,77,12,73.75,85,18
9/20/17,0.020235,0.023,10,21,7.783333,13.1,20,12,NA,NA,NA,NA,74.083333,78,14,65.666667,73,1
9/21/17,0.023882,0.026,23,24,7.904167,11.7,6,10,NA,NA,NA,NA,74.541667,79,11,62.75,75,5
9/22/17,0.032471,0.037,9,34,6.575,10,6,9,NA,NA,NA,NA,72.958333,80,14,44.208333,55,0
9/23/17,0.027,0.044,9,41,15.070833,46.5,20,43,NA,NA,NA,NA,76.208333,86,15,41.833333,55,3
9/24/17,0.026765,0.052,10,48,18.558333,53.5,22,50,NA,NA,NA,NA,79.166667,91,13,50.416667,64,3
9/25/17,0.029294,0.051,9,47,18.357143,45.7,0,42,NA,NA,NA,NA,77.75,89,13,61.25,78,22
9/26/17,0.020588,0.041,10,38,10.595833,20.5,21,19,NA,NA,NA,NA,74.541667,84,15,69.5,85,5
9/27/17,0.010647,0.014,8,13,8.854167,16.1,0,15,NA,NA,NA,NA,77.375,86,13,72.083333,85,21
9/28/17,0.024412,0.03,8,28,6.629167,11.9,5,10,NA,NA,NA,NA,71.125,77,13,54.125,88,1
9/29/17,0.018412,0.029,10,27,13.070833,34.8,23,32,NA,NA,NA,NA,60.75,67,15,49.416667,68,5
9/30/17,0.017706,0.023,7,21,9.395833,30.9,0,28,NA,NA,NA,NA,57.541667,62,11,66.208333,75,23
10/1/17,0.020412,0.035,9,32,11.125,37.6,20,35,NA,NA,NA,NA,57.833333,68,15,56.333333,81,4
10/2/17,0.023824,0.036,10,33,13.96087,27,18,25,NA,NA,NA,NA,61.916667,73,14,50.375,81,3
10/3/17,0.024059,0.033,11,31,14.9625,32.7,1,30,NA,NA,NA,NA,61.125,70,12,60.291667,86,5
10/4/17,0.029471,0.034,11,31,21.270833,31.5,6,29,NA,NA,NA,NA,65.708333,75,14,61.041667,79,6
10/5/17,0.033471,0.044,12,41,18.645833,30.7,6,28,NA,NA,NA,NA,73.25,82,15,57.875,75,23
10/6/17,0.022176,0.039,10,36,19.154167,42.8,22,40,NA,NA,NA,NA,72.833333,82,13,64.875,81,23
10/7/17,0.025176,0.032,10,30,12.145833,28.5,0,26,NA,NA,NA,NA,71.875,80,11,73.583333,88,6
10/8/17,0.013,0.013,7,12,12.395833,26.3,22,25,NA,NA,NA,NA,74.875,79,15,78.666667,88,8
10/11/17,0.027235,0.033,10,31,10.425,28.5,6,26,NA,NA,NA,NA,67.458333,73,12,65.625,77,18
10/12/17,0.025706,0.03,11,28,6.05,11.2,7,10,NA,NA,NA,NA,58.333333,64,15,66.625,85,3
10/13/17,0.027294,0.031,11,29,6.341667,14,6,13,NA,NA,NA,NA,58.458333,65,14,67.708333,80,23
10/14/17,0.014824,0.022,9,20,10.366667,24.2,18,23,NA,NA,NA,NA,65.791667,71,13,78.791667,90,4
10/15/17,0.024235,0.027,12,25,12.420833,22,1,21,NA,NA,NA,NA,68.958333,72,12,74.875,84,7
10/16/17,0.021824,0.024,11,22,6.352174,10.2,17,9,NA,NA,NA,NA,56.75,69,0,55.166667,82,0
10/17/17,0.010882,0.022,8,20,17.233333,37.2,17,35,NA,NA,NA,NA,50.791667,60,15,47.875,73,4
10/18/17,0.016588,0.027,10,25,30.183333,53,20,50,NA,NA,NA,NA,60.875,73,14,47.208333,62,20
10/19/17,0.025588,0.031,10,29,27.133333,43.7,6,41,NA,NA,NA,NA,63.833333,71,13,45.291667,63,4
10/20/17,0.023882,0.037,9,34,19.491667,38.3,20,36,NA,NA,NA,NA,65.375,74,14,36.583333,57,4
10/21/17,0.015235,0.03,9,28,28.625,52.7,19,49,NA,NA,NA,NA,65.666667,79,13,39.083333,65,6
10/22/17,0.024706,0.04,11,37,26.8125,44.2,10,42,NA,NA,NA,NA,64.416667,76,12,55.041667,83,23
10/23/17,0.032471,0.034,10,31,12.166667,26.9,6,25,NA,NA,NA,NA,67.291667,73,11,74.958333,89,1
10/24/17,0.023294,0.033,7,31,7.304167,17,23,16,NA,NA,NA,NA,69.708333,74,10,80.75,88,19
10/25/17,0.014529,0.022,21,20,19.625,39.7,18,37,NA,NA,NA,NA,61.791667,67,0,58.583333,87,2
10/26/17,0.019765,0.027,18,25,11.845833,20.9,7,19,NA,NA,NA,NA,54.208333,57,0,53.166667,71,12
10/27/17,0.021118,0.027,10,25,21.3125,36.4,19,34,NA,NA,NA,NA,55.291667,63,14,48.5,60,22
10/28/17,0.037706,0.045,9,42,15.841667,41.4,6,39,NA,NA,NA,NA,61.458333,68,12,65.5,82,21
10/29/17,0.032706,0.038,13,35,5.008333,9.8,0,8,NA,NA,NA,NA,63.416667,66,17,86,89,12
10/30/17,0.019706,0.025,9,23,10.591304,19.5,19,18,NA,NA,NA,NA,53.458333,60,0,56.5,83,5
10/31/17,0.015,0.024,8,22,15.041667,29.8,5,27,NA,NA,NA,NA,51.5,56,12,42.708333,59,4
11/1/17,0.002941,0.005,14,5,21.816667,30.1,23,28,NA,NA,NA,NA,49.541667,56,23,57.625,74,23
11/2/17,0.013412,0.025,10,23,24.808333,36.7,6,34,NA,NA,NA,NA,63.958333,72,13,76.041667,90,6
11/3/17,0.022353,0.024,18,22,20.041667,36.4,7,34,NA,NA,NA,NA,63.791667,74,14,65.666667,89,6
11/4/17,0.021647,0.025,9,23,9.070833,19,17,18,NA,NA,NA,NA,50.875,55,13,53.208333,68,20
11/5/17,0.013273,0.016,7,15,10.157143,23.4,21,22,NA,NA,NA,NA,55.571429,61,20,80.952381,89,16
11/6/17,0.013176,0.019,20,18,15.247619,24.9,16,23,NA,NA,NA,NA,60.083333,65,11,75.75,89,0
11/7/17,0.011235,0.013,7,12,10.495833,21.4,6,20,NA,NA,NA,NA,43.208333,48,9,67.333333,86,21
11/8/17,0.005706,0.011,7,10,11.529167,24.6,23,23,NA,NA,NA,NA,42.625,48,13,68.5,84,0
11/9/17,0.017706,0.021,10,19,19.225,35.8,20,33,NA,NA,NA,NA,47.083333,54,21,65.708333,76,5
11/10/17,0.031176,0.033,7,31,8.041667,15.2,2,14,NA,NA,NA,NA,36.083333,51,0,43,77,0
11/11/17,0.014706,0.029,7,27,14.833333,38.6,23,36,NA,NA,NA,NA,29.916667,36,14,40.083333,55,5
11/12/17,0.009765,0.022,10,20,33.266667,47.5,22,44,NA,NA,NA,NA,38.583333,46,13,48.125,61,5
11/13/17,0.013882,0.02,23,19,29.317391,42.3,0,40,NA,NA,NA,NA,42.208333,47,14,62.125,80,10
11/14/17,0.014765,0.023,8,21,17.833333,27.2,21,25,NA,NA,NA,NA,40.625,46,13,64.916667,74,21
11/15/17,0.020824,0.024,9,22,17.5875,29.1,6,27,NA,NA,NA,NA,42.833333,48,13,61.625,72,6
11/16/17,0.017824,0.022,23,20,16.433333,41.3,7,39,NA,NA,NA,NA,50.458333,56,13,63.5,86,7
11/17/17,0.024294,0.03,10,28,10.1625,20.8,23,19,NA,NA,NA,NA,42.416667,47,13,40.333333,60,0
11/18/17,0.015529,0.027,23,25,27.420833,49,7,46,NA,NA,NA,NA,44,54,23,58.416667,81,22
11/19/17,0.021529,0.025,10,23,7.945833,14.8,0,13,NA,NA,NA,NA,50.291667,59,5,57.041667,82,4
11/20/17,0.016941,0.027,9,25,15.895238,28.3,23,26,NA,NA,NA,NA,41.666667,46,13,45.166667,61,7
11/21/17,0.012529,0.024,9,22,29.145833,43.5,18,41,NA,NA,NA,NA,50.166667,58,14,45.333333,57,22
11/22/17,0.020118,0.023,13,21,22.9625,44.6,8,42,NA,NA,NA,NA,47.083333,54,0,61.833333,86,8
11/23/17,0.019294,0.03,8,28,12.208333,28.3,21,26,NA,NA,NA,NA,37.166667,43,14,43.666667,54,4
11/24/17,0.007176,0.012,8,11,30.775,40.9,19,38,NA,NA,NA,NA,42.833333,51,14,43.083333,53,6
11/25/17,0.019059,0.023,9,21,27.85,39.4,8,37,NA,NA,NA,NA,50.291667,57,15,45.25,63,3
11/26/17,0.021118,0.024,7,22,9.891667,20.7,21,19,NA,NA,NA,NA,44.541667,51,0,45.625,54,5
11/27/17,0.021765,0.027,9,25,14.517391,26,7,25,NA,NA,NA,NA,44,51,14,41.166667,48,1
11/28/17,0.024353,0.029,9,27,20.720833,40.1,7,38,NA,NA,NA,NA,44.208333,52,18,55.375,71,17
11/29/17,0.022882,0.03,10,28,17.883333,36.2,7,34,NA,NA,NA,NA,52.041667,63,13,48.75,76,4
11/30/17,0.009059,0.015,8,14,21.704167,36.6,19,34,NA,NA,NA,NA,43.083333,52,21,59.666667,77,20
12/1/17,0.012294,0.022,9,20,19.783333,34,3,32,NA,NA,NA,NA,47.041667,51,12,56.416667,78,0
12/2/17,0.007176,0.016,8,15,22.720833,32.5,22,30,NA,NA,NA,NA,42.416667,48,13,57.416667,77,5
12/3/17,0.003412,0.009,9,8,25.783333,31.4,22,29,NA,NA,NA,NA,43.458333,47,11,70.833333,80,23
12/4/17,0.012353,0.023,21,21,23.590476,34,20,32,NA,NA,NA,NA,43.75,50,13,74.125,89,4
12/5/17,0.021824,0.026,7,24,17.466667,27.6,20,25,NA,NA,NA,NA,54.958333,59,13,76.041667,89,19
12/6/17,0.016647,0.022,7,20,15.883333,26.2,19,25,NA,NA,NA,NA,45.416667,58,0,44.208333,82,0
12/7/17,0.018353,0.025,9,23,19.6375,29.5,6,27,NA,NA,NA,NA,41,44,12,38.583333,48,7
12/8/17,0.011294,0.015,7,14,18.5375,28.4,16,26,NA,NA,NA,NA,36.083333,39,0,40.875,50,0
12/9/17,0.012529,0.014,17,13,18.470833,24.7,13,23,NA,NA,NA,NA,32.541667,35,0,67.5,87,16
12/10/17,0.013588,0.019,9,18,16.758333,23.3,20,22,NA,NA,NA,NA,34.5,39,13,57.583333,82,0
12/11/17,0.009059,0.017,8,16,21.447826,33.5,21,31,NA,NA,NA,NA,37.208333,41,13,48.333333,63,8
12/12/17,0.021588,0.031,20,29,20.283333,35.1,1,33,NA,NA,NA,NA,41.666667,50,10,60.541667,67,5
12/13/17,0.022,0.029,8,27,10.875,18.1,17,17,NA,NA,NA,NA,25.583333,31,15,38.5,47,7
12/14/17,0.025588,0.027,10,25,17.616667,34.1,3,32,NA,NA,NA,NA,25.791667,31,13,58.875,83,7
12/15/17,0.003529,0.007,22,6,32.645833,49.4,15,46,NA,NA,NA,NA,23.625,28,12,59.916667,82,17
12/16/17,0.016706,0.024,21,22,22.116667,29.7,1,27,NA,NA,NA,NA,31.375,38,17,56.916667,74,0
12/17/17,0.013471,0.021,7,19,16.6875,24.1,16,23,NA,NA,NA,NA,33.583333,36,13,55.916667,63,19
12/18/17,0.004706,0.007,7,6,33.32381,42.6,17,40,NA,NA,NA,NA,39.583333,46,18,64.541667,77,7
12/19/17,0.014529,0.019,23,18,23.9625,35.4,7,33,NA,NA,NA,NA,50.416667,55,14,52.958333,66,1
12/20/17,0.024118,0.029,7,27,12.3375,22.3,0,21,NA,NA,NA,NA,42.625,50,0,37.166667,50,2
12/21/17,0.015941,0.025,9,23,16.604167,31.8,7,29,NA,NA,NA,NA,35.625,40,15,40.75,49,7
12/22/17,0.006529,0.009,18,8,26.7875,38.7,17,36,NA,NA,NA,NA,38.791667,46,17,58.916667,83,23
12/23/17,0.007529,0.019,22,18,19.291667,34.4,16,32,NA,NA,NA,NA,40.75,46,19,85.125,89,14
12/24/17,0.025176,0.028,9,26,8.866667,15.2,7,14,NA,NA,NA,NA,38.083333,41,0,60.083333,84,23
12/25/17,0.027235,0.028,12,26,9.5875,18.5,6,17,NA,NA,NA,NA,33.791667,37,8,56.083333,87,2
12/26/17,0.022294,0.029,8,27,14.756522,31.2,23,29,NA,NA,NA,NA,25.458333,28,0,33,40,23
12/27/17,0.027118,0.028,9,26,13.1,20.4,0,19,NA,NA,NA,NA,20.291667,24,14,38.541667,46,2
12/28/17,0.028882,0.031,8,29,9.929167,12.6,7,11,NA,NA,NA,NA,14.375,17,13,38.833333,48,3
12/29/17,0.021353,0.027,7,25,13.541667,19.8,22,18,NA,NA,NA,NA,15.666667,21,14,45.791667,52,5
12/30/17,0.010059,0.02,23,19,28.229167,37.2,5,35,NA,NA,NA,NA,20.041667,22,14,61.916667,77,12
12/31/17,0.029167,0.031,8,29,10.970833,19.5,0,18,NA,NA,NA,NA,14.041667,20,0,45.25,61,0
1/1/18,0.024471,0.032,8,30,12.695833,23.6,20,22,NA,NA,NA,NA,12.541667,18,15,43,52,5
1/2/18,0.017412,0.023,8,21,19.047619,27.2,7,25,NA,NA,NA,NA,18.708333,26,14,46.375,55,7
1/3/18,0.003471,0.009,23,8,38.495833,52.4,14,49,NA,NA,NA,NA,23.166667,30,14,38.458333,47,3
1/4/18,0.025059,0.027,9,25,16.5,38.8,0,36,NA,NA,NA,NA,23.875,27,1,63.666667,85,11
1/5/18,0.029176,0.031,9,29,10.004167,14.3,7,13,NA,NA,NA,NA,12.791667,19,0,39.833333,49,1
