Date.Local,phi.ozone.Mean,phi.ozone.Max.Value,phi.ozone.Max.Hour,phi.ozone.AQI,phi.nitrogen.Mean,phi.nitrogen.Max.Value,phi.nitrogen.Max.Hour,phi.nitrogen.AQI,phi.pm.Max.Value,phi.pm.Max.Hour,phi.pm.Mean,phi.pm.AQI
9/24/10,0.044353,0.053,13,49,21.717391,34.8,18,32,22.3,0,22.3,72
9/25/10,0.036647,0.047,9,44,16.404167,39.3,19,37,19.6,0,19.6,67
9/26/10,0.020588,0.023,14,21,9.125,21.4,19,20,6.1,0,6.1,25
9/27/10,0.012176,0.017,21,16,9.76087,15.8,11,14,3.6,0,3.6,15
9/28/10,0.017231,0.019,14,18,10.658333,19,20,18,5.9,0,5.9,25
9/29/10,0.016294,0.019,9,18,20.581818,30.5,20,28,8.9,0,8.9,37
9/29/10,0.016294,0.019,9,18,20.581818,30.5,20,28,10.7,0,10.7,45
9/30/10,0.012647,0.021,23,19,7.895652,14.6,6,13,7.5,0,7.5,31
10/1/10,0.019412,0.021,12,19,9.1875,13.9,7,12,NA,NA,NA,NA
10/2/10,0.013765,0.027,10,25,13.479167,31.7,20,29,NA,NA,NA,NA
10/3/10,0.020118,0.024,10,22,9.43913,25.4,0,24,NA,NA,NA,NA
10/4/10,0.010529,0.014,20,13,9.120833,13.6,13,12,NA,NA,NA,NA
10/5/10,0.001765,0.003,7,3,11.1,14.5,6,13,NA,NA,NA,NA
10/6/10,0.008765,0.013,9,12,14.814286,22.8,19,21,NA,NA,NA,NA
10/7/10,0.019471,0.031,10,29,16.508333,30,20,28,NA,NA,NA,NA
10/8/10,0.018588,0.031,10,29,24.920833,40.5,18,38,NA,NA,NA,NA
10/9/10,0.027412,0.038,9,35,20.378261,34.9,2,32,NA,NA,NA,NA
10/10/10,0.020647,0.037,10,34,20.608333,45.8,20,42,NA,NA,NA,NA
10/11/10,0.039882,0.055,10,51,28.841667,55.1,18,52,NA,NA,NA,NA
10/12/10,0.027588,0.035,9,32,17.991304,41,7,39,NA,NA,NA,NA
10/13/10,0.012824,0.023,9,21,16.513636,33,18,31,4.3,0,4.3,18
10/14/10,0.012706,0.018,21,17,23.8,35.1,15,33,7.6,0,7.6,32
10/15/10,0.024529,0.025,10,23,10.627778,24,6,23,3.6,0,3.6,15
10/16/10,0.012235,0.028,9,26,13.270833,34.9,19,32,2.5,0,2.5,10
10/17/10,0.027353,0.039,9,36,21.820833,53.3,18,50,11,0,11,46
10/18/10,0.019529,0.024,9,22,18.195652,38.6,7,36,5.5,0,5.5,23
10/19/10,0.012111,0.015,9,14,21.963636,35.8,18,33,11.1,0,11.1,46
10/20/10,0.008353,0.012,12,11,27.676471,34.9,15,32,22.5,0,22.5,73
10/21/10,0.017471,0.027,10,25,19.9,33.9,21,31,10.4,0,10.4,43
10/22/10,0.014294,0.026,9,24,17.029167,32.8,21,30,3.2,0,3.2,13
10/23/10,0.012176,0.022,9,20,25.966667,39.2,23,37,NA,NA,NA,NA
10/24/10,0.020176,0.029,10,27,28.447826,42.6,19,40,NA,NA,NA,NA
10/25/10,0.021118,0.025,11,23,17.5125,30.5,6,28,NA,NA,NA,NA
10/26/10,0.010353,0.014,19,13,15.966667,25.5,6,24,NA,NA,NA,NA
10/27/10,0.004,0.006,8,6,15.085714,25.1,16,24,8.3,0,8.3,35
10/28/10,0.022765,0.028,10,26,16.828571,40.2,18,38,7.5,0,7.5,31
10/29/10,0.015647,0.018,13,17,9.979167,18.5,21,17,2.7,0,2.7,11
10/30/10,0.018176,0.022,12,20,15.147826,18.4,17,17,NA,NA,NA,NA
10/31/10,0.018235,0.026,9,24,16.729167,26,5,25,7.9,0,7.9,33
11/1/10,0.012941,0.018,8,17,13.4625,23.4,6,22,3.8,0,3.8,16
11/2/10,0.008,0.021,9,19,20.343478,37.4,21,35,4.1,0,4.1,17
11/3/10,0.014882,0.018,12,17,30.859091,49.9,7,46,11.9,0,11.9,50
11/4/10,0.014824,0.018,20,17,19.1125,25.7,11,24,3.3,0,3.3,14
11/4/10,0.014824,0.018,20,17,19.1125,25.7,11,24,3.2,0,3.2,13
11/5/10,0.006353,0.013,8,12,19.730435,32,18,30,6.1,0,6.1,25
11/6/10,0.015353,0.019,22,18,12.083333,17.7,4,16,4.3,0,4.3,18
11/7/10,0.022,0.025,9,23,8.829167,11.8,7,10,NA,NA,NA,NA
11/8/10,0.022706,0.025,19,23,12.134783,22.9,18,21,NA,NA,NA,NA
11/9/10,0.014412,0.018,8,17,13.0125,23.1,7,22,2.8,0,2.8,12
11/10/10,0.016,0.023,9,21,16.4,32.4,17,30,4,0,4,17
11/10/10,0.016,0.023,9,21,16.4,32.4,17,30,5.7,0,5.7,24
11/11/10,0.01,0.022,8,20,22.547826,45.1,18,42,5.3,0,5.3,22
11/12/10,0.0022,0.016,7,15,37.279167,65.5,19,63,7.2,0,7.2,30
11/13/10,0.011118,0.029,9,27,31.995833,53.5,23,50,NA,NA,NA,NA
11/14/10,0.017412,0.025,11,23,29.834783,54.3,0,51,14.9,0,14.9,57
11/15/10,0.001706,0.007,7,6,25.970833,41.2,20,39,12.7,0,12.7,52
11/16/10,0.023647,0.03,20,28,17.5,29.7,0,27,12.6,0,12.6,52
11/16/10,0.023647,0.03,20,28,17.5,29.7,0,27,10.2,0,10.2,43
11/17/10,0.021588,0.028,10,26,12.461905,25.1,7,24,5.8,0,5.8,24
11/18/10,0.011118,0.016,10,15,18.670833,29.4,18,27,18.9,0,18.9,65
11/19/10,0.006412,0.017,9,16,20.758333,36,22,34,7.6,0,7.6,32
11/20/10,0.010059,0.018,8,17,21.426087,29.9,0,27,17.9,0,17.9,63
11/21/10,0.011353,0.018,9,17,13.491667,21,23,20,7.8,0,7.8,33
11/22/10,0.0144,0.015,7,14,32.475,50.8,18,47,18.7,0,18.7,65
11/22/10,0.0144,0.015,7,14,32.475,50.8,18,47,17,0,17,61
11/23/10,0.010529,0.021,21,19,28.478261,37.3,0,35,16.9,0,16.9,61
11/24/10,0.015706,0.018,9,17,13.322727,23.9,17,22,3.2,0,3.2,13
11/25/10,0.010294,0.014,7,13,16.7125,26.3,12,25,6.2,0,6.2,26
11/26/10,0.011235,0.015,21,14,17.422727,27,20,25,9.1,0,9.1,38
11/27/10,0.015,0.02,9,19,14.2125,21.6,7,20,8,0,8,33
11/28/10,0.007176,0.019,9,18,19.8875,28,18,26,9.8,0,9.8,41
11/28/10,0.007176,0.019,9,18,19.8875,28,18,26,9.8,0,9.8,41
11/29/10,0.006118,0.011,10,10,27.265217,45.5,7,42,21.5,0,21.5,71
11/30/10,0.023765,0.031,19,29,16.425,25.1,7,24,7,0,7,29
12/1/10,0.012235,0.021,7,19,9.240909,14.4,13,13,3.3,0,3.3,14
12/2/10,0.007176,0.011,8,10,16.604348,28.1,7,26,10.3,0,10.3,43
12/3/10,0.008529,0.011,9,10,17.033333,24.2,17,23,8.5,0,8.5,35
12/4/10,0.016588,0.022,23,20,17.3875,24.2,18,23,8.5,0,8.5,35
12/5/10,0.021,0.023,7,21,13.047826,21,18,20,4.8,0,4.8,20
12/6/10,0.018529,0.02,8,19,16.229167,24.1,7,23,2.9,0,2.9,12
12/7/10,0.019882,0.024,20,22,13.625,19.7,7,18,6.7,0,6.7,28
12/8/10,0.012941,0.023,9,21,15.952381,24.6,19,23,6.7,0,6.7,28
12/9/10,0.009412,0.022,9,20,19.428571,28.8,7,26,12,0,12,50
12/10/10,0.005235,0.012,8,11,29.865217,56.2,23,53,13.1,0,13.1,53
12/10/10,0.005235,0.012,8,11,29.865217,56.2,23,53,13.6,0,13.6,54
12/11/10,0.005353,0.018,23,17,61.538095,96,8,96,29,0,29,87
12/12/10,0.016529,0.029,7,27,19.0625,36.5,0,34,6.7,0,6.7,28
12/13/10,0.019588,0.025,22,23,18.683333,24.1,7,23,5.2,0,5.2,22
12/14/10,0.021941,0.024,7,22,18.430435,27.6,17,25,2.8,0,2.8,12
12/15/10,0.017353,0.023,9,21,23.070833,32,23,30,3.7,0,3.7,15
12/16/10,0.002765,0.007,8,6,37.483333,44.7,19,42,14.7,0,14.7,56
12/16/10,0.002765,0.007,8,6,37.483333,44.7,19,42,15,0,15,57
12/17/10,0.005235,0.012,8,11,37.46087,50.9,21,47,21.9,0,21.9,72
12/18/10,0.005176,0.012,8,11,38.345455,49.5,6,46,NA,NA,NA,NA
12/19/10,0.007941,0.01,9,9,28.0125,46.6,0,43,NA,NA,NA,NA
12/20/10,0.017059,0.022,22,20,19.465217,28.7,7,26,10.1,0,10.1,42
12/21/10,0.020176,0.024,8,22,16.216667,21.3,17,20,NA,NA,NA,NA
12/22/10,0.018235,0.023,22,21,18.2125,27.4,17,25,7.9,0,7.9,33
12/22/10,0.018235,0.023,22,21,18.2125,27.4,17,25,7.9,0,7.9,33
12/23/10,0.020706,0.022,9,20,11.63913,17.7,7,16,2,0,2,8
12/24/10,0.019588,0.023,8,21,13.45,19.9,17,18,4.2,0,4.2,18
12/25/10,0.010647,0.018,7,17,19.286364,27.1,23,25,9.2,0,9.2,38
12/26/10,0.024941,0.032,23,30,15.191304,30.6,0,28,12.4,0,12.4,52
12/27/10,0.030353,0.033,10,31,14.058333,25.6,23,24,2.3,0,2.3,10
12/28/10,0.012353,0.024,8,22,37.258333,63.7,23,61,8,0,8,33
12/28/10,0.012353,0.024,8,22,37.258333,63.7,23,61,8,0,8,33
12/29/10,0.007941,0.019,8,18,52.826087,89.2,23,88,20,0,20,68
12/30/10,0.001882,0.003,7,3,77.247826,125.7,10,106,44.2,0,44.2,122
12/31/10,0.001667,0.002,13,2,61.029167,71.7,22,69,34.2,0,34.2,97
1/1/11,0.010882,0.013,15,12,53.033333,79.7,1,78,NA,NA,NA,NA
1/2/11,0.018235,0.023,19,21,28.075,48.6,17,45,NA,NA,NA,NA
1/3/11,0.007059,0.016,8,15,28.309091,49.8,21,46,7.7,0,7.7,32
1/4/11,0.004353,0.008,8,7,38.785714,51.7,0,48,NA,NA,NA,NA
1/5/11,0.007765,0.018,9,17,25.625,40.4,0,38,NA,NA,NA,NA
1/6/11,0.006529,0.015,9,14,28.215,40.3,19,38,NA,NA,NA,NA
1/7/11,0.005,0.012,9,11,31.747826,49.7,21,46,NA,NA,NA,NA
1/8/11,0.010059,0.017,22,16,39.331818,60.6,4,57,NA,NA,NA,NA
1/9/11,0.021294,0.023,8,21,17.4625,24.4,20,23,10.2,0,10.2,43
1/10/11,0.009824,0.019,8,18,29.109524,45.9,18,42,NA,NA,NA,NA
1/11/11,0.004294,0.009,8,8,35.7625,47.5,17,44,NA,NA,NA,NA
1/12/11,0.019294,0.025,21,23,28.104545,53.7,3,50,NA,NA,NA,NA
1/13/11,0.015235,0.021,8,19,21.109524,33.4,18,31,NA,NA,NA,NA
1/14/11,0.008294,0.018,9,17,47.759091,73.8,23,71,NA,NA,NA,NA
1/15/11,0.012294,0.018,10,17,52.195833,80,7,79,NA,NA,NA,NA
1/16/11,0.023824,0.031,9,29,29.614286,55.7,0,52,NA,NA,NA,NA
1/17/11,0.018235,0.025,7,23,29.329167,41.2,19,39,NA,NA,NA,NA
1/18/11,0.007765,0.01,7,9,27.763636,44.1,10,42,NA,NA,NA,NA
1/19/11,0.008235,0.016,23,15,23.869565,35.6,9,33,NA,NA,NA,NA
1/20/11,0.011294,0.021,8,19,21.75,35.2,17,33,NA,NA,NA,NA
1/21/11,0.024765,0.027,9,25,21.427273,29.8,4,27,12.2,0,12.2,51
1/22/11,0.012647,0.023,9,21,23.42381,38.5,21,36,NA,NA,NA,NA
1/23/11,0.019765,0.026,9,24,23.45,38.4,2,36,NA,NA,NA,NA
1/24/11,0.012882,0.017,7,16,28.413636,49.3,14,46,NA,NA,NA,NA
1/25/11,0.004529,0.006,7,6,53.556522,84.1,22,83,NA,NA,NA,NA
1/26/11,0.014,0.022,19,20,38.722727,68.6,0,66,NA,NA,NA,NA
1/27/11,0.011647,0.023,9,21,30.827273,52.1,23,49,13,0,13,53
1/28/11,0.006353,0.01,8,9,58.480952,80.3,4,79,NA,NA,NA,NA
1/29/11,0.010824,0.021,9,19,46.041667,71.9,23,69,NA,NA,NA,NA
1/30/11,0.017294,0.026,10,24,49.427273,81.7,4,80,NA,NA,NA,NA
1/31/11,0.016059,0.022,9,20,37.008696,60,6,57,NA,NA,NA,NA
2/1/11,0.002647,0.008,23,7,51.509091,63.7,9,61,NA,NA,NA,NA
2/2/11,0.016,0.031,23,29,40.1625,75.9,13,73,10.6,0,10.6,44
2/3/11,0.016353,0.033,9,31,31.561905,73.4,23,71,NA,NA,NA,NA
2/4/11,0.007882,0.016,8,15,57.391667,78.4,1,77,NA,NA,NA,NA
2/5/11,0.013471,0.025,23,23,35.4125,51.6,0,48,NA,NA,NA,NA
2/6/11,0.019176,0.035,9,32,23.417391,55.1,23,52,NA,NA,NA,NA
2/7/11,0.015294,0.018,8,17,48.429167,87.6,6,86,NA,NA,NA,NA
2/8/11,0.031824,0.035,18,32,18.658333,31.4,4,29,8.7,0,8.7,36
2/9/11,0.015647,0.021,8,19,33.709524,46.2,18,43,NA,NA,NA,NA
2/10/11,0.017176,0.03,9,28,28.058333,56,23,53,NA,NA,NA,NA
2/11/11,0.011353,0.023,10,21,50.2,71.6,6,69,NA,NA,NA,NA
2/12/11,0.022882,0.031,10,29,35.53913,61.4,2,58,NA,NA,NA,NA
2/13/11,0.023941,0.029,10,27,34.941667,66.9,3,64,NA,NA,NA,NA
2/14/11,0.035529,0.038,11,35,21.425,41.4,5,39,6.7,0,6.7,28
2/15/11,0.021353,0.036,8,33,20.008696,44.4,22,42,NA,NA,NA,NA
2/16/11,0.014647,0.025,9,23,42.240909,64.1,4,62,NA,NA,NA,NA
2/17/11,0.019,0.022,20,20,45.96087,55.6,18,52,NA,NA,NA,NA
2/18/11,0.026941,0.043,20,40,31.782609,50.5,10,47,NA,NA,NA,NA
2/19/11,0.036588,0.037,12,34,6.720833,8.6,0,8,NA,NA,NA,NA
2/20/11,0.025765,0.035,7,32,13.158333,35.8,22,33,4.1,0,4.1,17
2/21/11,0.028118,0.033,16,31,14.604348,24,8,23,NA,NA,NA,NA
2/22/11,0.016941,0.027,7,25,18.291667,36.6,19,34,NA,NA,NA,NA
2/23/11,0.012235,0.024,9,22,31.736364,51,20,48,NA,NA,NA,NA
2/24/11,0.017882,0.023,10,21,40.572727,73,6,71,NA,NA,NA,NA
2/25/11,0.026647,0.034,17,31,19.645455,31.3,8,29,NA,NA,NA,NA
2/26/11,0.025882,0.028,9,26,21.775,32.5,2,30,8.3,0,8.3,35
2/27/11,0.031824,0.034,10,31,13.473913,24.5,18,23,NA,NA,NA,NA
2/28/11,0.021824,0.037,23,34,18.716667,35,9,33,NA,NA,NA,NA
3/1/11,0.020471,0.035,8,32,18.556522,47,22,44,NA,NA,NA,NA
3/2/11,0.033941,0.038,16,35,18.713043,35.4,0,33,NA,NA,NA,NA
3/3/11,0.016824,0.034,8,31,18.20625,31.9,19,29,NA,NA,NA,NA
3/4/11,0.026353,0.03,10,28,22.236364,47.9,5,44,9.2,0,9.2,38
3/5/11,0.032765,0.034,11,31,15.865217,39.5,7,37,NA,NA,NA,NA
3/6/11,0.028882,0.03,7,28,10.45,13.2,15,12,NA,NA,NA,NA
3/7/11,0.031118,0.035,9,32,10.825,17.8,19,16,NA,NA,NA,NA
3/8/11,0.021235,0.026,8,24,20.263636,34.6,6,32,NA,NA,NA,NA
3/9/11,0.031941,0.033,14,31,17.709091,34.6,6,32,NA,NA,NA,NA
3/10/11,0.031118,0.036,15,33,12.654167,25.7,7,24,5,0,5,21
3/11/11,0.018294,0.024,21,22,16.185714,23.3,6,22,NA,NA,NA,NA
3/12/11,0.011647,0.025,7,23,20.966667,43,21,41,NA,NA,NA,NA
3/13/11,0.012706,0.019,8,18,19.090909,38.6,0,36,NA,NA,NA,NA
3/14/11,0.009,0.012,10,11,21.643478,33.6,7,31,NA,NA,NA,NA
3/15/11,0.027412,0.031,15,29,19.821739,37.1,6,35,NA,NA,NA,NA
3/16/11,0.020059,0.025,10,23,17.195455,33.2,7,31,7.9,0,7.9,33
3/17/11,0.029529,0.036,9,33,18.373684,29.4,19,27,NA,NA,NA,NA
3/18/11,0.025118,0.041,23,38,30.208333,52.8,19,49,NA,NA,NA,NA
3/19/11,0.033647,0.037,7,34,7.358333,9.8,20,8,NA,NA,NA,NA
3/20/11,0.033294,0.035,9,32,9.580952,16.2,17,15,NA,NA,NA,NA
3/21/11,0.009882,0.017,7,16,23,42,17,40,NA,NA,NA,NA
3/22/11,0.031882,0.035,18,32,17.5,34.3,6,32,9.8,0,9.8,41
3/23/11,0.025941,0.031,16,29,21.165217,29.8,8,27,NA,NA,NA,NA
3/24/11,0.031706,0.034,13,31,16.8875,25.4,8,24,NA,NA,NA,NA
3/25/11,0.030118,0.033,11,31,16.290909,28.5,6,26,NA,NA,NA,NA
3/26/11,0.029118,0.04,10,37,14.473913,27.2,6,25,NA,NA,NA,NA
3/27/11,0.018059,0.019,11,18,12.916667,17.3,17,16,NA,NA,NA,NA
3/28/11,0.015882,0.018,11,17,18.654167,29.9,6,27,4.7,0,4.7,20
3/29/11,0.016059,0.02,11,19,21.665217,37.1,6,35,NA,NA,NA,NA
3/30/11,0.035118,0.039,20,36,21.325,44.1,6,42,NA,NA,NA,NA
3/31/11,0.027529,0.033,9,31,18.95,32.7,6,30,NA,NA,NA,NA
4/1/11,0.027765,0.033,18,31,20.713043,30.7,8,28,NA,NA,NA,NA
4/2/11,0.036353,0.044,10,41,20.858333,39.8,21,37,NA,NA,NA,NA
4/3/11,0.040706,0.047,8,44,15.4875,27.4,20,25,10.2,0,10.2,43
4/4/11,0.040647,0.044,13,41,17.452174,29,7,27,NA,NA,NA,NA
4/5/11,0.031765,0.034,13,31,12.683333,27.5,7,25,NA,NA,NA,NA
4/6/11,0.030941,0.037,9,34,20.566667,43,19,41,NA,NA,NA,NA
4/7/11,0.0235,0.024,8,22,18.553846,27,5,25,NA,NA,NA,NA
4/8/11,0.027765,0.038,18,35,24.811765,39.1,8,37,NA,NA,NA,NA
4/9/11,0.036588,0.042,11,39,16.329167,31.4,5,29,8.7,0,8.7,36
4/10/11,0.033176,0.04,10,37,15.1375,20.9,7,19,NA,NA,NA,NA
4/11/11,0.029059,0.034,21,31,19.925,39.5,6,37,NA,NA,NA,NA
4/12/11,0.029824,0.041,20,38,15.833333,43.3,5,41,NA,NA,NA,NA
4/13/11,0.015647,0.026,7,24,19.36087,33.5,15,31,NA,NA,NA,NA
4/14/11,0.031824,0.043,10,40,20.713636,63.4,20,61,NA,NA,NA,NA
4/15/11,0.032235,0.033,12,31,10.145833,22.1,6,21,NA,NA,NA,NA
4/16/11,0.035824,0.04,15,37,8.53913,26,23,25,NA,NA,NA,NA
4/17/11,0.038941,0.042,11,39,11.416667,19.9,1,18,NA,NA,NA,NA
4/18/11,0.018471,0.029,8,27,24.625,47.9,21,44,NA,NA,NA,NA
4/19/11,0.021,0.034,20,31,33.465217,48,8,45,NA,NA,NA,NA
4/20/11,0.037765,0.044,14,41,16.433333,32.9,12,30,NA,NA,NA,NA
4/21/11,0.042529,0.045,10,42,8.722727,16.2,6,15,5.3,0,5.3,22
4/22/11,0.032294,0.034,9,31,11.026087,19.1,6,18,NA,NA,NA,NA
4/23/11,0.015294,0.022,10,20,18.491667,31.2,19,29,NA,NA,NA,NA
4/24/11,0.025824,0.039,11,36,15.158333,24.5,0,23,NA,NA,NA,NA
4/25/11,0.028,0.037,10,34,21.082609,35.9,7,33,NA,NA,NA,NA
4/26/11,0.014941,0.019,11,18,12.491667,20.1,5,19,NA,NA,NA,NA
4/27/11,0.015529,0.019,9,18,12.045833,20.1,6,19,5.8,0,5.8,24
4/28/11,0.024176,0.03,18,28,14.919048,26.3,17,25,NA,NA,NA,NA
4/29/11,0.030941,0.037,9,34,16.479167,39.9,4,37,NA,NA,NA,NA
4/30/11,0.021353,0.03,11,28,12.641667,46.2,20,43,NA,NA,NA,NA
5/1/11,0.030471,0.039,10,36,16.826087,24.7,4,23,NA,NA,NA,NA
5/2/11,0.026176,0.035,12,32,18.475,28.6,6,26,NA,NA,NA,NA
5/3/11,0.035059,0.039,12,36,15.591667,24.4,5,23,9.7,0,9.7,40
5/4/11,0.018118,0.02,21,19,11.23913,15.6,6,14,NA,NA,NA,NA
5/5/11,0.019412,0.037,11,34,14.668182,47.2,20,44,NA,NA,NA,NA
5/6/11,0.041294,0.045,12,42,25.470833,48.5,8,45,NA,NA,NA,NA
5/7/11,0.027353,0.04,10,37,15.617391,31.5,21,29,NA,NA,NA,NA
5/8/11,0.039059,0.046,11,43,12.579167,26.3,0,25,NA,NA,NA,NA
5/9/11,0.029294,0.035,10,32,11.870833,22,5,21,5.4,0,5.4,23
5/10/11,0.035059,0.043,14,40,10.334783,20.1,6,19,NA,NA,NA,NA
5/11/11,0.032941,0.039,14,36,12.679167,26.6,5,25,NA,NA,NA,NA
5/12/11,0.036824,0.041,10,38,16.177273,25.3,5,24,NA,NA,NA,NA
5/13/11,0.029529,0.034,13,31,13.256522,27,6,25,NA,NA,NA,NA
5/14/11,0.019882,0.022,7,20,9.091667,11.2,14,10,NA,NA,NA,NA
5/15/11,0.034176,0.039,15,36,9.741667,14,10,13,9.9,0,9.9,41
5/16/11,0.013529,0.022,7,20,16.565217,34.4,21,32,NA,NA,NA,NA
5/17/11,0.029824,0.039,13,36,11.858333,22,0,21,NA,NA,NA,NA
5/18/11,0.031294,0.033,21,31,10.695833,16.4,6,15,NA,NA,NA,NA
5/19/11,0.020176,0.032,9,30,15.180952,30.6,23,28,NA,NA,NA,NA
5/20/11,0.017059,0.026,11,24,21.05,28.6,21,26,NA,NA,NA,NA
5/21/11,0.023471,0.034,10,31,17.866667,37.1,21,35,5.8,0,5.8,24
5/22/11,0.027118,0.038,7,35,7.378261,22.3,0,21,NA,NA,NA,NA
5/23/11,0.024471,0.031,12,29,16.554167,30,8,28,NA,NA,NA,NA
5/24/11,0.032412,0.04,11,37,21.008333,36.7,6,34,NA,NA,NA,NA
5/25/11,0.043,0.051,11,47,14.943478,29.1,4,27,NA,NA,NA,NA
5/26/11,0.042588,0.047,15,44,16.066667,28.3,5,26,NA,NA,NA,NA
5/27/11,0.029118,0.039,10,36,15.083333,29.7,6,27,12.2,0,12.2,51
5/28/11,0.023765,0.03,8,28,9.604348,14.1,7,13,NA,NA,NA,NA
5/29/11,0.029176,0.036,12,33,10.8375,19.1,21,18,NA,NA,NA,NA
5/30/11,0.029706,0.041,12,38,12.808333,34,21,32,NA,NA,NA,NA
5/31/11,0.045176,0.054,13,50,14.530435,29.8,5,27,NA,NA,NA,NA
6/1/11,0.054647,0.067,11,90,20.420833,30.9,6,28,NA,NA,NA,NA
6/2/11,0.041941,0.045,20,42,10.881818,18.7,6,17,5.5,0,5.5,23
6/3/11,0.036647,0.04,14,37,10.952174,16.8,19,15,NA,NA,NA,NA
6/4/11,0.031118,0.038,13,35,12.866667,18.7,5,17,NA,NA,NA,NA
6/5/11,0.037824,0.05,12,46,13.054167,28.1,2,26,NA,NA,NA,NA
6/6/11,0.038,0.043,12,40,13.556522,22.1,6,21,NA,NA,NA,NA
6/7/11,0.058353,0.072,13,105,18.441667,28.3,6,26,NA,NA,NA,NA
6/8/11,0.060176,0.07,13,100,17.991667,34.6,6,32,25.3,0,25.3,79
6/9/11,0.037294,0.059,11,64,18.07619,41.5,5,39,NA,NA,NA,NA
6/10/11,0.052765,0.062,12,74,16.05,25.9,5,24,NA,NA,NA,NA
6/11/11,0.021412,0.035,7,32,10.691667,16.9,21,15,NA,NA,NA,NA
6/12/11,0.032412,0.044,12,41,11.543478,16.5,21,15,NA,NA,NA,NA
6/13/11,0.021824,0.029,10,27,14.4625,38.3,23,36,NA,NA,NA,NA
6/14/11,0.021412,0.027,10,25,11.679167,22.6,0,21,4.5,0,4.5,19
6/15/11,0.022941,0.039,12,36,17.191304,42.5,21,40,NA,NA,NA,NA
6/16/11,0.036882,0.043,10,40,23.059091,43.1,0,41,NA,NA,NA,NA
6/17/11,0.032059,0.045,12,42,20.5375,45.7,23,42,NA,NA,NA,NA
6/18/11,0.038176,0.057,11,58,22.165217,48,23,45,NA,NA,NA,NA
6/19/11,0.033647,0.041,11,38,12.366667,37.8,0,35,NA,NA,NA,NA
6/20/11,0.035706,0.043,12,40,18.05,30.2,4,28,9,0,9,38
6/21/11,0.036647,0.047,13,44,19.63913,29.3,10,27,NA,NA,NA,NA
6/22/11,0.034118,0.049,11,45,22.616667,32.6,21,30,NA,NA,NA,NA
6/23/11,0.030941,0.038,11,35,20.140909,28.8,8,26,NA,NA,NA,NA
6/24/11,0.034059,0.052,11,48,17.265217,27.2,22,25,NA,NA,NA,NA
6/25/11,0.034,0.04,11,37,14.995833,25.3,2,24,NA,NA,NA,NA
6/26/11,0.031471,0.036,11,33,10.429167,14.1,22,13,12.9,0,12.9,53
6/27/11,0.034588,0.046,12,43,14.643478,20.9,5,19,NA,NA,NA,NA
6/28/11,0.036647,0.044,12,41,21.066667,40,4,38,NA,NA,NA,NA
6/29/11,0.038765,0.043,9,40,12.525,19.7,6,18,NA,NA,NA,NA
6/30/11,0.034882,0.05,12,46,15.138095,48.1,23,45,NA,NA,NA,NA
7/1/11,0.031529,0.043,11,40,18.75,42.5,0,40,NA,NA,NA,NA
7/2/11,0.051118,0.055,13,51,15.525,28.7,4,26,9.9,0,9.9,41
