,ozone,discover,clothes,ozone.1,headache,smoke,cough,chest pain,ozone.2,shoes,lung cancer,traffic,copd,ozone.3,code red,haze,shortness of breath,inhaler,ozone.4,air pollution,coughing,respiratory infection,smog,ozone.5,power plants,lung disease,arrhythmia,code orange,ozone.6,sulfate,no2,heart murmur,chest tightness,ozone.7,cardiovascular disease,irregular heartbeat,o3,snoring,ozone.8,tailpipe,organic carbon,nitrogen dioxide,rapid heart rate,ozone.9,asthma,rapid breathing,inhaler use,bronchitis,ozone.10,difficulty breathing,soot,throat irritation,chronic obstructive pulmonary disease,ozone.11,wheezing,air pollutant,wildfires,respiratory illness,ozone.12,premature death,bronchiolitis,black carbon,smoggy,ozone.13,asthma attack,particulate matter,pm2.5,air pollution alert,ozone.14,childhood asthma,elemental carbon,fine inhalable particles,fine particles,ozone.15,fine particulates,industrial pollution,lung irritation,n02,ozone.16,nitrogen oxides,oxides of nitrogen,traffic emission,particle pollution,ozone.17,particulate matter pollution,pediatric asthma,pm5,rapid pulse,ozone.18,traffic exposure
2008-05-10,0.0,47.72848484848485,36.0914671577655,0.0,23.033730158730158,84.73817034700313,22.165524084430814,0.0,0.0,69.95258391049546,3.757575757575758,8.378766140602583,0.0,0.0,0.0,52.80205047318612,0.0,33.64523281596452,0.0,0.0,0.0,0.0,0.0,0.0,30.893617021276597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58267716535433,0.0,0.0,0.0,0.0,0.0,0.0,65.01209302325582,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,35.83333333333333,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-05-09,0.0,41.5030303030303,52.67403314917127,0.0,35.15674603174603,33.20820189274447,12.832671838354683,0.0,0.0,44.907831646244006,1.878787878787879,19.271162123385942,0.0,0.0,22.595611285266457,32.19637223974763,19.0125,0.0,0.0,0.0,27.005395683453237,0.0,0.0,0.0,0.0,0.0,0.0,21.753246753246756,0.0,37.99436090225564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.251968503937007,0.0,0.0,0.0,0.0,0.0,0.0,30.005581395348834,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-05-08,10.268617021276597,13.488484848484848,52.67403314917127,23.396825396825395,13.335317460317459,25.192429022082013,12.832671838354683,11.762552160452282,4.423076923076923,52.68034096963239,1.878787878787879,13.406025824964132,0.0,38.70036101083033,21.266457680250785,41.21135646687697,0.0,19.93791574279379,41.2006993006993,0.0,0.0,0.0,0.0,37.20947570947571,0.0,0.0,0.0,20.66558441558442,35.88888888888889,35.214285714285715,0.0,0.0,0.0,38.41958041958041,0.0,0.0,0.0,0.0,39.53650793650794,0.0,0.0,0.0,0.0,40.59322033898305,66.26232558139534,0.0,,16.56329435688866,38.41958041958041,0.0,20.823529411764707,,0.0,34.69777136443803,14.72072072072072,,16.09504132231405,,41.2006993006993,,0.0,,,41.2006993006993,0.0,,0.0,,41.2006993006993,,,,,37.20947570947571,,,,,37.20947570947571,,,,,36.86772486772487,,,,,34.69777136443803,
2008-05-07,4.667553191489362,30.08969696969697,56.57581338244322,11.698412698412698,38.79365079365079,42.36908517350157,18.665704492152265,11.762552160452282,1.7692307692307692,63.043686734150235,1.878787878787879,14.24390243902439,1.8168498168498168,19.350180505415164,21.266457680250785,20.605678233438486,17.894117647058824,0.0,20.0979020979021,0.0,49.100719424460436,0.0,18.33144411698028,0.0,17.78723404255319,0.0,23.627634660421545,0.0,0.0,0.0,28.816666666666666,0.0,0.0,18.74125874125874,0.0,0.0,0.0,0.0,19.261375661375663,0.0,20.5,28.025000000000002,0.0,20.296610169491526,46.25860465116279,0.0,,0.0,18.74125874125874,0.0,20.823529411764707,,0.0,0.0,14.72072072072072,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,0.0,,,,,0.0,,,,,17.96119929453263,,,,,0.0,
2008-05-06,24.27127659574468,30.08969696969697,48.77225291589933,56.36507936507937,25.458333333333332,72.14195583596214,12.832671838354683,11.762552160452282,9.73076923076923,65.6345231752797,1.878787878787879,17.59540889526542,1.8168498168498168,93.12274368231047,21.266457680250785,20.605678233438486,0.0,0.0,100.4895104895105,17.142857142857142,24.550359712230218,0.0,18.33144411698028,18.604737854737856,35.57446808510638,0.0,23.627634660421545,0.0,17.944444444444446,17.607142857142858,0.0,0.0,0.0,93.70629370629369,0.0,0.0,0.0,0.0,57.78412698412699,0.0,0.0,0.0,0.0,100.12994350282486,18.753488372093024,0.0,,0.0,93.70629370629369,20.0,0.0,,0.0,17.348885682219017,0.0,,16.09504132231405,,100.4895104895105,,0.0,,,100.4895104895105,0.0,,0.0,,100.4895104895105,,,,,18.604737854737856,,,,,18.604737854737856,,,,,53.883597883597886,,,,,17.348885682219017,
2008-05-05,7.468085106382979,33.20242424242424,46.821362799263355,17.015873015873016,25.458333333333332,36.643533123028384,37.33140898430453,22.455781397227085,2.6538461538461537,53.543953116675546,0.0,13.406025824964132,4.542124542124542,27.815884476534297,0.0,20.605678233438486,17.894117647058824,19.93791574279379,30.146853146853147,17.142857142857142,0.0,0.0,18.33144411698028,18.604737854737856,17.78723404255319,0.0,0.0,0.0,17.944444444444446,17.607142857142858,0.0,0.0,0.0,28.11188811188811,0.0,0.0,0.0,0.0,29.398941798941802,0.0,20.5,0.0,0.0,29.768361581920903,28.7553488372093,0.0,,0.0,28.11188811188811,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,30.146853146853147,,0.0,,,30.146853146853147,0.0,,0.0,,30.146853146853147,,,,,18.604737854737856,,,,,18.604737854737856,,,,,27.41446208112875,,,,,17.348885682219017,
2008-05-04,0.0,42.54060606060606,53.64947820748926,0.0,0.0,73.28706624605677,43.16444163810211,19.247812626194644,0.0,77.72509323388385,3.757575757575758,15.081779053084649,0.0,0.0,0.0,34.77208201892744,0.0,33.64523281596452,0.0,0.0,42.96312949640288,0.0,0.0,0.0,0.0,0.0,0.0,34.80519480519481,0.0,60.23496240601504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.50604651162791,0.0,,28.709710218607015,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,23.108974358974358,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-05-03,8.40159574468085,36.31515151515151,63.40392879066913,18.07936507936508,20.609126984126984,40.0788643533123,19.83231102291178,0.0,3.5384615384615383,82.04315396909962,0.0,12.568149210903874,0.0,30.234657039711195,0.0,32.19637223974763,0.0,0.0,33.16153846153846,0.0,0.0,0.0,0.0,30.355098605098608,0.0,0.0,0.0,0.0,29.277777777777782,0.0,0.0,0.0,0.0,30.92307692307692,0.0,0.0,0.0,0.0,31.42645502645503,0.0,0.0,0.0,0.0,32.47457627118644,46.25860465116279,0.0,,26.50127097102186,30.92307692307692,0.0,0.0,,0.0,28.306076639409977,0.0,,0.0,,33.16153846153846,,0.0,,,33.16153846153846,0.0,,0.0,,33.16153846153846,,,,,30.355098605098608,,,,,30.355098605098608,,,,,29.305114638447975,,,,,28.306076639409977,
2008-05-02,5.601063829787234,36.31515151515151,37.06691221608349,12.761904761904763,27.882936507936506,27.482649842271286,27.998556738228398,0.0,2.6538461538461537,53.543953116675546,4.696969696969697,21.784791965566715,0.0,20.55956678700361,0.0,21.89353312302839,0.0,0.0,22.107692307692307,18.857142857142858,0.0,0.0,20.164588528678305,20.563131313131315,0.0,0.0,0.0,0.0,19.833333333333336,19.460526315789476,0.0,0.0,54.981818181818184,20.615384615384613,0.0,0.0,0.0,24.251968503937007,21.28888888888889,0.0,0.0,0.0,0.0,23.002824858757062,51.259534883720924,0.0,,0.0,20.615384615384613,0.0,0.0,,0.0,19.175084175084177,0.0,,0.0,,22.107692307692307,,0.0,,,22.107692307692307,0.0,,0.0,,22.107692307692307,,,,,20.563131313131315,,,,,20.563131313131315,,,,,19.851851851851855,,,,,19.175084175084177,
2008-05-01,4.667553191489362,16.60121212121212,42.919582565991405,11.698412698412698,26.670634920634917,50.38485804416403,18.665704492152265,11.762552160452282,1.7692307692307692,41.45338305807139,1.878787878787879,12.568149210903874,0.0,19.350180505415164,0.0,41.21135646687697,17.894117647058824,0.0,21.102797202797202,18.0,25.777877697841728,0.0,38.49603264565858,19.583934583934585,18.72340425531915,0.0,0.0,0.0,18.88888888888889,0.0,0.0,0.0,0.0,19.678321678321677,0.0,0.0,0.0,23.1496062992126,20.27513227513228,30.526315789473685,0.0,0.0,0.0,20.296610169491526,28.7553488372093,0.0,,0.0,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,13.865384615384615,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-04-30,4.667553191489362,16.60121212121212,70.23204419889504,11.698412698412698,19.396825396825395,42.36908517350157,37.33140898430453,0.0,1.7692307692307692,53.543953116675546,4.696969696969697,25.974175035868008,0.0,19.350180505415164,0.0,20.605678233438486,0.0,0.0,20.0979020979021,0.0,0.0,0.0,18.33144411698028,18.604737854737856,17.78723404255319,20.14,23.627634660421545,41.33116883116884,17.944444444444446,26.874060150375943,0.0,18.804123711340207,0.0,18.74125874125874,0.0,0.0,20.238095238095237,22.04724409448819,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,37.50697674418605,0.0,,0.0,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-04-29,9.335106382978724,23.864242424242423,50.723143032535305,22.333333333333332,25.458333333333332,41.22397476340693,18.665704492152265,10.693229236774801,3.5384615384615383,54.407565263718695,2.8181818181818183,12.568149210903874,1.8168498168498168,36.281588447653434,0.0,39.92350157728706,16.77573529411765,0.0,39.190909090909095,0.0,47.87320143884892,19.090909090909093,18.33144411698028,36.23027898027898,0.0,0.0,0.0,0.0,34.94444444444445,25.947368421052634,0.0,18.804123711340207,0.0,36.54545454545454,0.0,0.0,0.0,20.94488188976378,37.50899470899471,0.0,0.0,0.0,0.0,39.240112994350284,45.008372093023254,0.0,,16.56329435688866,36.54545454545454,0.0,0.0,,20.0,33.78467211800545,0.0,,0.0,,39.190909090909095,,0.0,,,39.190909090909095,0.0,,0.0,,39.190909090909095,,,,,36.23027898027898,,,,,36.23027898027898,,,,,34.977072310405646,,,,,33.78467211800545,
2008-04-28,4.667553191489362,13.488484848484848,22.43523634131369,10.634920634920634,12.123015873015872,52.6750788643533,11.666065307595165,10.693229236774801,1.7692307692307692,50.08950452850293,1.878787878787879,15.081779053084649,1.8168498168498168,18.140794223826717,0.0,29.62066246056782,0.0,0.0,20.0979020979021,17.142857142857142,0.0,0.0,0.0,26.43831168831169,0.0,0.0,0.0,0.0,25.500000000000004,16.680451127819552,0.0,0.0,0.0,18.74125874125874,0.0,0.0,0.0,22.04724409448819,27.371428571428574,27.47368421052632,0.0,0.0,0.0,20.296610169491526,27.505116279069767,0.0,,15.459074733096084,18.74125874125874,0.0,0.0,,0.0,24.653679653679657,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,26.43831168831169,,,,,26.43831168831169,,,,,25.523809523809526,,,,,24.653679653679657,
2008-04-27,15.86968085106383,39.42787878787879,40.96869244935544,36.15873015873016,20.609126984126984,67.56151419558358,39.66462204582356,18.17848970251716,6.192307692307692,69.08897176345232,0.0,10.892395982783357,3.6336996336996337,60.46931407942239,0.0,32.19637223974763,0.0,31.1529933481153,64.31328671328671,27.428571428571427,39.280575539568346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.972027972027966,0.0,0.0,0.0,0.0,61.83915343915344,0.0,0.0,0.0,0.0,64.94915254237289,30.005581395348834,0.0,,0.0,59.972027972027966,0.0,33.31764705882353,,0.0,0.0,23.243243243243242,,25.413223140495866,,64.31328671328671,,0.0,,,64.31328671328671,0.0,,0.0,,64.31328671328671,,,,,0.0,,,,,0.0,,,,,57.664902998236336,,,,,0.0,
2008-04-26,8.40159574468085,32.164848484848484,52.67403314917127,19.142857142857142,21.82142857142857,61.8359621451104,31.498376330506947,0.0,3.5384615384615383,52.68034096963239,0.0,15.919655667144907,7.267399267399267,31.44404332129964,70.44514106583073,0.0,0.0,0.0,34.16643356643357,0.0,41.735611510791365,0.0,0.0,0.0,0.0,67.84,0.0,0.0,0.0,0.0,0.0,63.34020618556701,0.0,31.860139860139856,0.0,0.0,0.0,0.0,32.44021164021164,0.0,0.0,47.2,0.0,33.82768361581921,0.0,0.0,,27.605490594814437,31.860139860139856,0.0,0.0,,0.0,0.0,0.0,,0.0,,34.16643356643357,,0.0,,,34.16643356643357,0.0,,0.0,,34.16643356643357,,,,,0.0,,,,,0.0,,,,,30.250440917107586,,,,,0.0,
2008-04-25,5.601063829787234,12.450909090909091,39.99324739103745,12.761904761904763,14.547619047619047,26.33753943217665,13.999278369114199,12.831875084129763,1.7692307692307692,51.81672882258923,2.8181818181818183,24.298421807747488,0.0,20.55956678700361,0.0,0.0,0.0,0.0,22.107692307692307,0.0,27.005395683453237,0.0,0.0,20.563131313131315,0.0,22.26,0.0,0.0,19.833333333333336,0.0,0.0,0.0,0.0,20.615384615384613,0.0,0.0,0.0,24.251968503937007,21.28888888888889,0.0,0.0,0.0,20.72368421052632,21.649717514124294,41.25767441860465,0.0,,36.43924758515506,20.615384615384613,0.0,0.0,,0.0,19.175084175084177,0.0,,0.0,,22.107692307692307,,0.0,,,22.107692307692307,0.0,,0.0,,22.107692307692307,,,,,20.563131313131315,,,,,20.563131313131315,,,,,19.851851851851855,,,,,19.175084175084177,
2008-04-24,4.667553191489362,16.60121212121212,37.06691221608349,11.698412698412698,0.0,50.38485804416403,38.49801551506405,11.762552160452282,1.7692307692307692,63.90729888119339,1.878787878787879,20.1090387374462,6.358974358974359,19.350180505415164,0.0,51.51419558359621,0.0,39.87583148558758,21.102797202797202,18.0,25.777877697841728,0.0,0.0,19.583934583934585,18.72340425531915,0.0,0.0,0.0,18.88888888888889,54.674812030075195,0.0,0.0,0.0,19.678321678321677,0.0,0.0,0.0,0.0,20.27513227513228,0.0,0.0,0.0,0.0,20.296610169491526,48.75906976744186,0.0,,17.66751398068124,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-04-23,0.0,24.901818181818182,41.944137507673425,0.0,13.335317460317459,12.596214511041007,0.0,0.0,0.0,48.362280234416616,1.878787878787879,15.081779053084649,0.0,0.0,0.0,20.605678233438486,0.0,0.0,0.0,17.142857142857142,24.550359712230218,0.0,0.0,0.0,0.0,0.0,0.0,20.66558441558442,0.0,17.607142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1496062992126,0.0,0.0,0.0,0.0,0.0,0.0,18.753488372093024,0.0,,16.56329435688866,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-04-22,4.667553191489362,21.78909090909091,61.45303867403315,11.698412698412698,19.396825396825395,29.772870662460562,24.49873714594985,10.693229236774801,1.7692307692307692,48.362280234416616,2.8181818181818183,15.919655667144907,1.8168498168498168,18.140794223826717,0.0,0.0,0.0,0.0,20.0979020979021,0.0,0.0,0.0,0.0,18.604737854737856,17.78723404255319,20.14,0.0,0.0,17.944444444444446,17.607142857142858,0.0,18.804123711340207,0.0,18.74125874125874,0.0,0.0,0.0,33.07086614173228,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,56.260465116279065,0.0,,33.12658871377732,18.74125874125874,0.0,20.823529411764707,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-04-21,4.667553191489362,26.976969696969697,39.01780233271946,11.698412698412698,25.458333333333332,54.96529968454257,12.832671838354683,11.762552160452282,1.7692307692307692,63.043686734150235,4.696969696969697,20.1090387374462,2.7252747252747254,19.350180505415164,0.0,29.62066246056782,0.0,19.93791574279379,20.0979020979021,34.285714285714285,0.0,0.0,18.33144411698028,18.604737854737856,17.78723404255319,0.0,0.0,0.0,17.944444444444446,0.0,28.816666666666666,0.0,0.0,18.74125874125874,19.047619047619047,0.0,0.0,22.04724409448819,19.261375661375663,29.0,0.0,0.0,0.0,20.296610169491526,75.0139534883721,0.0,,24.292831723436702,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,16.09504132231405,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-04-20,0.0,47.72848484848485,49.74769797421732,0.0,23.033730158730158,42.36908517350157,22.165524084430814,20.317135549872123,0.0,58.72562599893447,3.757575757575758,13.406025824964132,3.6336996336996337,0.0,0.0,34.77208201892744,31.314705882352943,34.891352549889135,0.0,30.0,42.96312949640288,0.0,32.9965994105645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.58267716535433,0.0,0.0,0.0,0.0,0.0,0.0,32.50604651162791,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-04-19,0.0,41.5030303030303,65.3548189073051,0.0,21.82142857142857,51.529968454258665,31.498376330506947,0.0,0.0,82.04315396909962,3.757575757575758,19.271162123385942,3.6336996336996337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.735611510791365,0.0,0.0,0.0,0.0,33.92,0.0,0.0,0.0,30.580827067669176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25581395348837,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-04-18,0.0,18.676363636363636,76.08471454880295,0.0,29.095238095238095,48.09463722397475,0.0,0.0,0.0,55.27117741076185,3.757575757575758,14.24390243902439,2.7252747252747254,0.0,23.924764890282134,23.181388012618296,0.0,21.184035476718403,0.0,0.0,0.0,0.0,0.0,41.12626262626263,20.595744680851062,22.26,26.114754098360656,0.0,39.66666666666667,0.0,0.0,21.77319587628866,0.0,0.0,0.0,0.0,0.0,25.35433070866142,42.57777777777778,0.0,0.0,0.0,20.72368421052632,0.0,42.50790697674418,0.0,,0.0,0.0,0.0,0.0,,0.0,38.35016835016835,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,41.12626262626263,,,,,41.12626262626263,,,,,39.70370370370371,,,,,38.35016835016835,
2008-04-17,5.601063829787234,20.75151515151515,43.89502762430939,11.698412698412698,26.670634920634917,70.99684542586749,12.832671838354683,11.762552160452282,1.7692307692307692,56.13478955780501,3.757575757575758,20.1090387374462,1.8168498168498168,19.350180505415164,0.0,20.605678233438486,0.0,0.0,21.102797202797202,36.0,0.0,0.0,0.0,19.583934583934585,18.72340425531915,0.0,0.0,21.753246753246756,18.88888888888889,55.6015037593985,30.333333333333332,39.58762886597938,0.0,19.678321678321677,20.0,0.0,0.0,46.2992125984252,20.27513227513228,0.0,21.578947368421055,0.0,0.0,21.649717514124294,58.76093023255814,0.0,,17.66751398068124,19.678321678321677,0.0,0.0,,0.0,18.261984928651597,0.0,,0.0,,21.102797202797202,,0.0,,,21.102797202797202,0.0,,0.0,,21.102797202797202,,,,,19.583934583934585,,,,,19.583934583934585,,,,,18.90652557319224,,,,,18.261984928651597,
2008-04-16,0.0,11.413333333333334,37.06691221608349,0.0,40.00595238095238,50.38485804416403,38.49801551506405,11.762552160452282,0.0,53.543953116675546,3.757575757575758,10.892395982783357,0.0,0.0,0.0,41.21135646687697,17.894117647058824,0.0,0.0,0.0,25.777877697841728,0.0,19.24801632282929,18.604737854737856,0.0,0.0,0.0,21.753246753246756,17.944444444444446,18.533834586466167,30.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,23.1496062992126,19.261375661375663,0.0,0.0,0.0,0.0,0.0,18.753488372093024,0.0,,17.66751398068124,0.0,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-04-15,4.667553191489362,26.976969696969697,33.165131982811545,10.634920634920634,12.123015873015872,29.772870662460562,18.665704492152265,10.693229236774801,1.7692307692307692,43.18060735215769,1.878787878787879,15.919655667144907,3.6336996336996337,18.140794223826717,0.0,19.31782334384858,0.0,0.0,20.0979020979021,17.142857142857142,24.550359712230218,0.0,0.0,27.41750841750842,0.0,20.14,0.0,20.66558441558442,26.444444444444446,17.607142857142858,0.0,18.804123711340207,0.0,18.74125874125874,0.0,0.0,0.0,22.04724409448819,28.385185185185186,0.0,0.0,0.0,0.0,20.296610169491526,27.505116279069767,0.0,,0.0,18.74125874125874,0.0,0.0,,0.0,25.566778900112237,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,20.0,,20.0979020979021,,,,,27.41750841750842,,,,,27.41750841750842,,,,,26.469135802469136,,,,,25.566778900112237,
2008-04-14,4.667553191489362,13.488484848484848,40.96869244935544,10.634920634920634,25.458333333333332,42.36908517350157,11.666065307595165,0.0,1.7692307692307692,60.452850293020774,1.878787878787879,13.406025824964132,2.7252747252747254,18.140794223826717,19.93730407523511,0.0,0.0,0.0,20.0979020979021,34.285714285714285,24.550359712230218,0.0,0.0,18.604737854737856,17.78723404255319,0.0,0.0,0.0,17.944444444444446,17.607142857142858,0.0,0.0,0.0,18.74125874125874,0.0,0.0,0.0,0.0,19.261375661375663,0.0,0.0,0.0,0.0,20.296610169491526,27.505116279069767,0.0,,16.56329435688866,18.74125874125874,0.0,0.0,,0.0,17.348885682219017,0.0,,0.0,,20.0979020979021,,0.0,,,20.0979020979021,0.0,,0.0,,20.0979020979021,,,,,18.604737854737856,,,,,18.604737854737856,,,,,17.96119929453263,,,,,17.348885682219017,
2008-04-13,16.8031914893617,36.31515151515151,85.83916513198281,37.22222222222222,0.0,30.9179810725552,20.998917553671298,19.247812626194644,7.076923076923077,56.998401704848156,0.0,12.568149210903874,3.6336996336996337,62.88808664259928,0.0,66.96845425867508,29.07794117647059,0.0,67.32797202797202,0.0,0.0,0.0,0.0,0.0,29.95744680851064,0.0,0.0,0.0,0.0,29.654135338345867,0.0,0.0,0.0,62.78321678321678,0.0,0.0,0.0,0.0,64.88042328042329,0.0,0.0,0.0,0.0,67.65536723163842,46.25860465116279,0.0,,27.605490594814437,62.78321678321678,0.0,0.0,,0.0,0.0,0.0,,0.0,,67.32797202797202,,0.0,,,67.32797202797202,0.0,,0.0,,67.32797202797202,,,,,0.0,,,,,0.0,,,,,60.50088183421517,,,,,0.0,
2008-04-12,0.0,28.014545454545456,47.79680785758134,0.0,32.732142857142854,41.22397476340693,0.0,0.0,0.0,86.36121470431539,0.0,25.974175035868008,3.6336996336996337,0.0,0.0,33.48422712933754,0.0,32.39911308203991,0.0,0.0,0.0,0.0,31.163454998866474,0.0,0.0,0.0,0.0,0.0,0.0,29.654135338345867,0.0,0.0,0.0,0.0,0.0,0.0,34.404761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25581395348837,0.0,,27.605490594814437,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,
2008-04-11,0.0,38.39030303030303,47.79680785758134,0.0,14.547619047619047,35.498422712933746,13.999278369114199,0.0,0.0,59.58923814597762,2.8181818181818183,21.784791965566715,0.0,0.0,0.0,34.77208201892744,0.0,0.0,0.0,0.0,0.0,0.0,21.08116073452732,21.542328042328045,20.595744680851062,0.0,0.0,0.0,20.77777777777778,40.774436090225564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.302645502645504,0.0,0.0,0.0,0.0,0.0,43.75813953488372,0.0,,38.64768683274021,0.0,0.0,0.0,,0.0,20.088183421516757,17.045045045045043,,0.0,,0.0,,0.0,,,0.0,23.547619047619044,,0.0,,0.0,,,,,21.542328042328045,,,,,21.542328042328045,,,,,20.797178130511465,,,,,20.088183421516757,
